route_key,route_original,city_origin,city_destination_main,is_multi_destination,destination_count,created_at
964,"IBAGUE - CHAPARRAL , IBAGUE - PRADO",IBAGUE,CHAPARRAL,1,2,2026-04-22 20:01:39
965,"QUIBDO - EL CARMEN , QUIBDO - ITSMINA",QUIBDO,EL CARMEN,1,2,2026-04-22 20:01:39
966,NEIVA - TIMANA,NEIVA,TIMANA,0,1,2026-04-22 20:01:39
967,BOGOTA D.C. - PENSILVANIA,BOGOTA D.C.,PENSILVANIA,0,1,2026-04-22 20:01:39
968,BOGOTA D.C. - CONCORDIA,BOGOTA D.C.,CONCORDIA,0,1,2026-04-22 20:01:39
969,QUIBDO - MEDIO BAUDO,QUIBDO,MEDIO BAUDO,0,1,2026-04-22 20:01:39
970,NEIVA - BARAYA,NEIVA,BARAYA,0,1,2026-04-22 20:01:39
971,BOGOTA D.C. - CACHIRA,BOGOTA D.C.,CACHIRA,0,1,2026-04-22 20:01:39
972,PUERTO CARRENO - PUERTO CARRENO,PUERTO CARRENO,PUERTO CARRENO,0,1,2026-04-22 20:01:39
973,BARRANQUILLA - JUAN - ACOSTA,BARRANQUILLA,JUAN - ACOSTA,0,1,2026-04-22 20:01:39
974,TUNJA - PAJARITO,TUNJA,PAJARITO,0,1,2026-04-22 20:01:39
975,"POPAYAN - TIMBIO , POPAYAN - CALDONO",POPAYAN,TIMBIO,1,2,2026-04-22 20:01:39
976,BOGOTA D.C. - CARACOLI,BOGOTA D.C.,CARACOLI,0,1,2026-04-22 20:01:39
977,"TUNJA - SACHICA , TUNJA - SUTAMARCHAN",TUNJA,SACHICA,1,2,2026-04-22 20:01:39
978,TUNJA - CUITIVA,TUNJA,CUITIVA,0,1,2026-04-22 20:01:39
979,BOGOTA D.C. - MUTATA,BOGOTA D.C.,MUTATA,0,1,2026-04-22 20:01:39
980,"BOGOTA D.C. - SOPO , BOGOTA D.C. - SOACHA , BOGOTA D.C. - SOACHA , BOGOTA D.C. - MOSQUERA",BOGOTA D.C.,SOPO,1,4,2026-04-22 20:01:39
981,"POPAYAN - CALOTO , POPAYAN - SILVIA",POPAYAN,CALOTO,1,2,2026-04-22 20:01:39
982,"TUNJA - PANQUEBA , TUNJA - MUZO",TUNJA,PANQUEBA,1,2,2026-04-22 20:01:39
983,BUCARAMANGA - BETULIA,BUCARAMANGA,BETULIA,0,1,2026-04-22 20:01:39
984,BOGOTA D.C. - PAMPLONA,BOGOTA D.C.,PAMPLONA,0,1,2026-04-22 20:01:39
985,BOGOTA D.C. - BUGA,BOGOTA D.C.,BUGA,0,1,2026-04-22 20:01:39
986,BOGOTA D.C. - ASTREA,BOGOTA D.C.,ASTREA,0,1,2026-04-22 20:01:39
987,PASTO - MAGUI-PAYAN,PASTO,MAGUI-PAYAN,0,1,2026-04-22 20:01:39
988,PUERTO CARRENO - LA PRIMAVERA,PUERTO CARRENO,LA PRIMAVERA,0,1,2026-04-22 20:01:39
989,BOGOTA D.C. - DISTRACCION - GUAJIRA,BOGOTA D.C.,DISTRACCION - GUAJIRA,0,1,2026-04-22 20:01:39
990,"BOGOTA D.C. - PUERTO CARRENO , BOGOTA D.C. - MITU",BOGOTA D.C.,PUERTO CARRENO,1,2,2026-04-22 20:01:39
991,MEDELLIN - SANTA FE DE ANTIOQUIA,MEDELLIN,SANTA FE DE ANTIOQUIA,0,1,2026-04-22 20:01:39
992,BOGOTA D.C. - EL COCUY,BOGOTA D.C.,EL COCUY,0,1,2026-04-22 20:01:39
993,MEDELLIN - JERICO,MEDELLIN,JERICO,0,1,2026-04-22 20:01:39
994,"BOGOTA D.C. - MEDELLIN , BOGOTA D.C. - YOPAL",BOGOTA D.C.,MEDELLIN,1,2,2026-04-22 20:01:39
995,"BOGOTA D.C. - YOPAL , BOGOTA D.C. - CARTAGENA",BOGOTA D.C.,YOPAL,1,2,2026-04-22 20:01:39
996,INIRIDA - BOGOTA D.C.,INIRIDA,BOGOTA D.C.,0,1,2026-04-22 20:01:39
997,MITU - BOGOTA D.C.,MITU,BOGOTA D.C.,0,1,2026-04-22 20:01:39
998,VILLAVICENCIO - BOGOTA D.C.,VILLAVICENCIO,BOGOTA D.C.,0,1,2026-04-22 20:01:39
999,SINCELEJO - BOGOTA D.C.,SINCELEJO,BOGOTA D.C.,0,1,2026-04-22 20:01:39
1000,SAN ANDRES - BOGOTA D.C.,SAN ANDRES,BOGOTA D.C.,0,1,2026-04-22 20:01:39
1001,ARAUCA - BOGOTA D.C.,ARAUCA,BOGOTA D.C.,0,1,2026-04-22 20:01:39
1002,LETICIA - BOGOTA D.C.,LETICIA,BOGOTA D.C.,0,1,2026-04-22 20:01:39
1003,MOCOA - BOGOTA D.C.,MOCOA,BOGOTA D.C.,0,1,2026-04-22 20:01:39
1004,MONTERIA - BOGOTA D.C.,MONTERIA,BOGOTA D.C.,0,1,2026-04-22 20:01:39
1005,SAN - DEL GUAVIAR - BOGOTA D.C.,SAN,DEL GUAVIAR - BOGOTA D.C.,0,1,2026-04-22 20:01:39
1006,YOPAL - BOGOTA D.C.,YOPAL,BOGOTA D.C.,0,1,2026-04-22 20:01:39
1007,CARTAGENA - BOGOTA D.C.,CARTAGENA,BOGOTA D.C.,0,1,2026-04-22 20:01:39
1008,BARRANQUILLA - BOGOTA D.C.,BARRANQUILLA,BOGOTA D.C.,0,1,2026-04-22 20:01:39
1009,MEDELLIN - MURINDO,MEDELLIN,MURINDO,0,1,2026-04-22 20:01:39
1010,"CALI - LA VICTORIA , CALI - GINEBRA",CALI,LA VICTORIA,1,2,2026-04-22 20:01:39
1011,BOGOTA D.C. - MORROA,BOGOTA D.C.,MORROA,0,1,2026-04-22 20:01:39
1012,QUIBDO - JURADO,QUIBDO,JURADO,0,1,2026-04-22 20:01:39
1013,BOGOTA D.C. - BARAYA,BOGOTA D.C.,BARAYA,0,1,2026-04-22 20:01:39
1014,"TUNJA - TURMEQUE , TUNJA - NUEVO COLON , TUNJA - TUTA , TUNJA - VENTAQUEMADA , TUNJA - SOTAQUIRA , TUNJA - PAIPA",TUNJA,TURMEQUE,1,6,2026-04-22 20:01:39
1015,BOGOTA D.C. - CAPITANEJO,BOGOTA D.C.,CAPITANEJO,0,1,2026-04-22 20:01:39
1016,BOGOTA D.C. - MALAGA,BOGOTA D.C.,MALAGA,0,1,2026-04-22 20:01:39
1017,BOGOTA D.C. - VIANI,BOGOTA D.C.,VIANI,0,1,2026-04-22 20:01:39
1018,BOGOTA D.C. - PULI,BOGOTA D.C.,PULI,0,1,2026-04-22 20:01:39
1019,BOGOTA D.C. - PIVIJAY,BOGOTA D.C.,PIVIJAY,0,1,2026-04-22 20:01:39
1020,BOGOTA D.C. - CHIGORODO,BOGOTA D.C.,CHIGORODO,0,1,2026-04-22 20:01:39
1021,TUNJA - BUENAVISTA,TUNJA,BUENAVISTA,0,1,2026-04-22 20:01:39
1022,"BOGOTA D.C. - VALLEDUPAR , BOGOTA D.C. - RIOHACHA",BOGOTA D.C.,VALLEDUPAR,1,2,2026-04-22 20:01:39
1023,BOGOTA D.C. - SITIONUEVO,BOGOTA D.C.,SITIONUEVO,0,1,2026-04-22 20:01:39
1024,CALI - SAN PEDRO,CALI,SAN PEDRO,0,1,2026-04-22 20:01:39
1025,PASTO - SAN LORENZO,PASTO,SAN LORENZO,0,1,2026-04-22 20:01:39
1026,BOGOTA D.C. - SAN CAYETANO,BOGOTA D.C.,SAN CAYETANO,0,1,2026-04-22 20:01:39
1027,MEDELLIN - CARACOLI,MEDELLIN,CARACOLI,0,1,2026-04-22 20:01:39
1028,MOCOA - PASTO,MOCOA,PASTO,0,1,2026-04-22 20:01:39
1029,BOGOTA D.C. - LOS PATIOS,BOGOTA D.C.,LOS PATIOS,0,1,2026-04-22 20:01:39
1030,RIOHACHA - SAN JUAN DEL CESAR - GUAJIRA,RIOHACHA,SAN JUAN DEL CESAR - GUAJIRA,0,1,2026-04-22 20:01:39
1031,CUCUTA - ABREGO,CUCUTA,ABREGO,0,1,2026-04-22 20:01:39
1032,MEDELLIN - RETIRO,MEDELLIN,RETIRO,0,1,2026-04-22 20:01:39
1033,PASTO - LINARES,PASTO,LINARES,0,1,2026-04-22 20:01:39
1034,CUCUTA - OCAÑA,CUCUTA,OCAÑA,0,1,2026-04-22 20:01:39
1035,BOGOTA D.C. - TONA,BOGOTA D.C.,TONA,0,1,2026-04-22 20:01:39
1036,MEDELLIN - PUERTO BERRIO,MEDELLIN,PUERTO BERRIO,0,1,2026-04-22 20:01:39
1037,PEREIRA - CALI,PEREIRA,CALI,0,1,2026-04-22 20:01:39
1038,FLORENCIA - CALI,FLORENCIA,CALI,0,1,2026-04-22 20:01:39
1039,CUCUTA - CALI,CUCUTA,CALI,0,1,2026-04-22 20:01:39
1040,MONTERIA - CALI,MONTERIA,CALI,0,1,2026-04-22 20:01:39
1041,BOGOTA D.C. - ROSAS,BOGOTA D.C.,ROSAS,0,1,2026-04-22 20:01:39
1042,BOGOTA D.C. - MACHETA,BOGOTA D.C.,MACHETA,0,1,2026-04-22 20:01:39
1043,TUNJA - SOMONDOCO,TUNJA,SOMONDOCO,0,1,2026-04-22 20:01:39
1044,IBAGUE - ROVIRA,IBAGUE,ROVIRA,0,1,2026-04-22 20:01:39
1045,"TUNJA - ARCABUCO , TUNJA - SUTAMARCHAN",TUNJA,ARCABUCO,1,2,2026-04-22 20:01:39
1046,CUCUTA - LOURDES,CUCUTA,LOURDES,0,1,2026-04-22 20:01:39
1047,CALI - ALCALA,CALI,ALCALA,0,1,2026-04-22 20:01:39
1048,BOGOTA D.C. - BARICHARA,BOGOTA D.C.,BARICHARA,0,1,2026-04-22 20:01:39
1049,RIOHACHA - URUMITA,RIOHACHA,URUMITA,0,1,2026-04-22 20:01:39
1050,BOGOTA D.C. - UBALA,BOGOTA D.C.,UBALA,0,1,2026-04-22 20:01:39
1051,VALLEDUPAR - GAMARRA,VALLEDUPAR,GAMARRA,0,1,2026-04-22 20:01:39
1052,MANIZALES - LA MERCED,MANIZALES,LA MERCED,0,1,2026-04-22 20:01:39
1053,CARTAGENA - SANTA CATALINA,CARTAGENA,SANTA CATALINA,0,1,2026-04-22 20:01:39
1054,POPAYAN - MERCADERES,POPAYAN,MERCADERES,0,1,2026-04-22 20:01:39
1055,TUNJA - MONGUI,TUNJA,MONGUI,0,1,2026-04-22 20:01:39
1056,BOGOTA D.C. - TIMANA,BOGOTA D.C.,TIMANA,0,1,2026-04-22 20:01:39
1057,IBAGUE - SUAREZ,IBAGUE,SUAREZ,0,1,2026-04-22 20:01:39
1058,BOGOTA D.C. - ARJONA,BOGOTA D.C.,ARJONA,0,1,2026-04-22 20:01:39
1059,"BOGOTA D.C. - TUMACO , BOGOTA D.C. - YOPAL",BOGOTA D.C.,TUMACO,1,2,2026-04-22 20:01:39
1060,MEDELLIN - HELICONIA,MEDELLIN,HELICONIA,0,1,2026-04-22 20:01:39
1061,BOGOTA D.C. - TOLU,BOGOTA D.C.,TOLU,0,1,2026-04-22 20:01:39
1062,RIOHACHA - VILLANUEVA,RIOHACHA,VILLANUEVA,0,1,2026-04-22 20:01:39
1063,CUCUTA - ARBOLEDAS,CUCUTA,ARBOLEDAS,0,1,2026-04-22 20:01:39
1064,BOGOTA D.C. - LA PAZ,BOGOTA D.C.,LA PAZ,0,1,2026-04-22 20:01:39
1065,"SINCELEJO - MAJAGUAL , SINCELEJO - GUARANDA",SINCELEJO,MAJAGUAL,1,2,2026-04-22 20:01:39
1066,"SINCELEJO - SAN - ABAD , SINCELEJO - SAN - ABAD",SINCELEJO,SAN - ABAD,1,2,2026-04-22 20:01:39
1067,NEIVA - HOBO,NEIVA,HOBO,0,1,2026-04-22 20:01:39
1068,VALLEDUPAR - LA GLORIA,VALLEDUPAR,LA GLORIA,0,1,2026-04-22 20:01:39
1069,ARAUCA - TAME,ARAUCA,TAME,0,1,2026-04-22 20:01:39
1070,"SINCELEJO - LOS PALMITOS , SINCELEJO - SINCE",SINCELEJO,LOS PALMITOS,1,2,2026-04-22 20:01:39
1071,"ARMENIA - CALARCA , ARMENIA - LA TEBAIDA , ARMENIA - LA TEBAIDA",ARMENIA,CALARCA,1,3,2026-04-22 20:01:39
1072,VILLAVICENCIO - LEJANIAS,VILLAVICENCIO,LEJANIAS,0,1,2026-04-22 20:01:39
1073,MEDELLIN - SABANETA,MEDELLIN,SABANETA,0,1,2026-04-22 20:01:39
1074,"RIOHACHA - HATONUEVO , RIOHACHA - MANAURE",RIOHACHA,HATONUEVO,1,2,2026-04-22 20:01:39
1075,BOGOTA D.C. - FUNDACION,BOGOTA D.C.,FUNDACION,0,1,2026-04-22 20:01:39
1076,BOGOTA D.C. - MURILLO,BOGOTA D.C.,MURILLO,0,1,2026-04-22 20:01:39
1077,BARRANQUILLA - TUBARA,BARRANQUILLA,TUBARA,0,1,2026-04-22 20:01:39
1078,"NEIVA - SAN AGUSTIN , NEIVA - LA ARGENTINA",NEIVA,SAN AGUSTIN,1,2,2026-04-22 20:01:39
1079,MEDELLIN - AMALFI,MEDELLIN,AMALFI,0,1,2026-04-22 20:01:39
1080,BUCARAMANGA - PINCHOTE,BUCARAMANGA,PINCHOTE,0,1,2026-04-22 20:01:39
1081,"TUNJA - MONIQUIRA , TUNJA - DUITAMA",TUNJA,MONIQUIRA,1,2,2026-04-22 20:01:39
1082,"VALLEDUPAR - PELAYA , VALLEDUPAR - BECERRIL",VALLEDUPAR,PELAYA,1,2,2026-04-22 20:01:39
1083,BOGOTA D.C. - ENTRERRIOS,BOGOTA D.C.,ENTRERRIOS,0,1,2026-04-22 20:01:39
1084,VALLEDUPAR - PELAYA,VALLEDUPAR,PELAYA,0,1,2026-04-22 20:01:39
1085,"MANIZALES - RIOSUCIO , MANIZALES - SAN JOSE",MANIZALES,RIOSUCIO,1,2,2026-04-22 20:01:39
1086,"NEIVA - TIMANA , NEIVA - PITALITO",NEIVA,TIMANA,1,2,2026-04-22 20:01:39
1087,"BOGOTA D.C. - AGUSTIN CODAZZI , BOGOTA D.C. - NOVITA",BOGOTA D.C.,AGUSTIN CODAZZI,1,2,2026-04-22 20:01:39
1088,BOGOTA D.C. - EL PLAYON,BOGOTA D.C.,EL PLAYON,0,1,2026-04-22 20:01:39
1089,BOGOTA D.C. - PRADO,BOGOTA D.C.,PRADO,0,1,2026-04-22 20:01:39
1090,PEREIRA - LA VIRGINIA,PEREIRA,LA VIRGINIA,0,1,2026-04-22 20:01:39
1091,QUIBDO - NUQUI,QUIBDO,NUQUI,0,1,2026-04-22 20:01:39
1092,"TUNJA - PAIPA , TUNJA - SORACA",TUNJA,PAIPA,1,2,2026-04-22 20:01:39
1093,VILLAVICENCIO - MESETAS,VILLAVICENCIO,MESETAS,0,1,2026-04-22 20:01:39
1094,BOGOTA D.C. - CUMARIBO - VICHADA,BOGOTA D.C.,CUMARIBO - VICHADA,0,1,2026-04-22 20:01:39
1095,BUCARAMANGA - ONZAGA,BUCARAMANGA,ONZAGA,0,1,2026-04-22 20:01:39
1096,TUNJA - IZA,TUNJA,IZA,0,1,2026-04-22 20:01:39
