viatico_key,commission_request_id,year_num,employee_key,procedure_key,route_key,source_key,start_date_key,end_date_key,commission_days,total_travel_allowance,commission_purpose_raw,purpose_category,quality_note,created_at
102,2201685,2022,89,1,54,1,20220224,20220225,1.5,626232.0,"Realizar visita especial, decretada mediante auto No. 0125 del 05 02 2022, revision ejecucion contrato de obra No. 212 de 2018, construccion canchas de futbol, dentro de la IP No. 801112 2020 43464-NO CUENTA BANCARIA",VISITA,,2026-04-22 20:01:39
103,2201934,2022,90,1,55,1,20220224,20220225,1.5,455848.0,"Visita especial instalaciones Alcaldía de Palmira Auto 0176 de 23-02-2022 PRF-80763-2020-44510,recaudo de información",VISITA,,2026-04-22 20:01:39
104,2202185,2022,91,1,57,1,20220224,20220227,3.5,1139794.0,"Realizar visita tecnica, decretada mediante auto No. 000033 del 04 07 2021, revision ejecucion contrato de obra No. 009 de 2019, mejoramiento de vias en zona rural del municipio, dentro del PRF No. 816112 2019 41084",VISITA,,2026-04-22 20:01:39
105,2202208,2022,92,1,2,1,20220224,20220228,4.5,1376881.0,"Realizar visita tecnica contable, decretada mediante auto No. 00223 del 07 02 2022, revision ejecucion contratos Nos. 026 del 17 07 2017 y 051 del 03 08 2018, dentro del PRF No. 80052 2019 35417 Ministerio de Minas",VISITA,,2026-04-22 20:01:39
106,2202511,2022,93,1,51,1,20220224,20220226,5.0,1623246.0,Visita Zona Franca Cauca ene 12al14 y Parque Industrial Malambo PIMSA Atlántico ene 24al26 para reunión con actores involucrados de la ENEC,VISITA,,2026-04-22 20:01:39
107,2202609,2022,94,1,56,1,20220224,20220226,2.5,2373876.0,"Exponer las generalidades y contextualizar a los funcionarios de la Gerencia Risaraldfa sobre los siguientes planes, Plan de Estratégico, Plan de Acción y Plan Anticorrupción",OTROS,,2026-04-22 20:01:39
108,2202715,2022,95,1,56,1,20220224,20220225,1.5,438865.0,"Hacer presentación y apoyo a los funcionarios de la Gerencia de temas de SIGECI, responsabilidad de áreas ejecutoras en el modelo de operación de la entidad y soporte en temas de procedimientos.",APOYO,,2026-04-22 20:01:39
109,2203055,2022,78,1,58,1,20220224,20220225,1.5,638899.0,"Realizar visita tecnica, decretada mediante auto No. 771 del 29 10 2021, revision ejecucion contrato de obra No. C4 002 2015 , construccion coliseo del municipio, dentro del PRF No. 801112 2018 39607-PENDIENTE EN TRAMITE",VISITA,,2026-04-22 20:01:39
110,2203143,2022,96,1,59,1,20220224,20220224,1.0,76977.0,"Realizar visita especial, decretada mediante auto No. 024 del 16 01 2022, revision ejecucion contrato de suministro No. 271 de 2019, dentro del PRF No. 80152 2021 45790",VISITA,,2026-04-22 20:01:39
111,2203193,2022,97,1,53,1,20220224,20220226,2.5,994297.0,"Llevar a acabo Mesa de Trabajo en el municipio de Sab Benito Abad - Sucre, con la ciudadania y todos los actores involucrados, con el objetivo de conformar Veeduría Ciudadana, para el Proyecto de la reubicación de 270 viviendas en el Municipio.",OTROS,,2026-04-22 20:01:39
112,2203477,2022,98,1,56,1,20220224,20220226,2.5,1280351.0,"Hacer presentación y apoyo a los funcionarios de la Gerencia en temas de Plan Nacional de Vigilancia y Control Fiscal, Fundamentación en Principios de Auditoría y auditorias de cumplimiento y financiera",AUDITORIA,,2026-04-22 20:01:39
113,2200126,2022,99,1,60,1,20220225,20220226,1.5,643002.0,"Inspección, toma de registro fotográfico, toma de medidas a la obra en las veredas Llano Grande, Suaquira Surcal, vereda Guacal en el Municipio de Pachavita.",OTROS,,2026-04-22 20:01:39
114,2200323,2022,100,1,61,1,20220225,20220227,2.5,960931.0,"Realizar visita tecnica, decretada mediante auto No. 708 del 25 10 2022, revision ejecuion contrato de obra No. 140 05 02 06 2018, topografia y toma de mediciones, dentro del PRF No. PRF 80763 2020 43313",VISITA,,2026-04-22 20:01:39
115,2200393,2022,26,1,55,1,20220225,20220226,1.5,1435757.0,"Realizar mesa con el equipo de Participación Ciudadana, veedores y delegada de educación. Asistir al foro Infraestructura educativa en Colombia 2015 2020 ,a realizarse en Palmira Valle del Cauca",OTROS,,2026-04-22 20:01:39
116,2200428,2022,101,1,55,1,20220225,20220226,1.5,563309.0,"Organizar el Foro Infraestructura educativa en Colombia 2015-2020, evaluación, lecciones y retos desde el control fiscal.",OTROS,,2026-04-22 20:01:39
117,2200568,2022,102,1,62,1,20220225,20220227,2.5,937687.0,"Realizar visita a las comunidades beneficiarias, que complementen y aporten a los criterios de revisión y verificación. se tomarán dimensiones, registros fotográficos y verificación de estado actual y funcionamiento de cada uno, 2021-320889-80194-D.",VISITA,,2026-04-22 20:01:39
118,2200664,2022,103,1,63,1,20220225,20220226,1.5,506015.0,"Realizar visita tecnica, decretada mediante auto No. 837 del 30 12 2021, revision ejecucion contrato del 26 de abril de 2012, construcción de 265 viviendas, dentro del PRF No. 2017 00036",VISITA,,2026-04-22 20:01:39
119,2200680,2022,104,1,55,1,20220225,20220226,1.5,735982.0,"Organizar el Foro Infraestructura educativa en Colombia 2015-2020, evaluación, lecciones y retos desde el control fiscal.",OTROS,,2026-04-22 20:01:39
120,2200705,2022,105,1,55,1,20220225,20220226,1.5,1397896.0,"Organizar el Foro Infraestructura educativa en Colombia 2015-2020, evaluación, lecciones y retos desde el control fiscal.",OTROS,,2026-04-22 20:01:39
121,2200996,2022,106,1,55,1,20220225,20220226,1.5,759744.0,Acompañamiento y coordinación logistica el foro infraestructura educativa en Colombia que cuenta con la participación del Señor contralor en funciones Luis Enrique Abadía,OTROS,,2026-04-22 20:01:39
122,2201718,2022,58,1,64,1,20220225,20220228,3.5,2103971.0,"Realizar visita tecnica, decretada mediante auto No. 714 del 10 12 2021, revision ejecucion del contrato de obra No. 053 de 2017, en zona rural del municipio, dentro del PRF No. 2020 44994",VISITA,,2026-04-22 20:01:39
123,2201858,2022,72,1,65,1,20220225,20220227,2.5,1161806.0,"Realizar visita tecnica, decretada mediante auto No. 664 del 14 11 2021, revision ejecucion contrato de obra No. 214 del 17 09 2019, construccion de cubiertas en zona rural del municipio, dentro del PRF No. 801112 2018 40404",VISITA,,2026-04-22 20:01:39
124,2201893,2022,107,1,55,1,20220225,20220226,1.5,447068.0,"Organizar el Foro Infraestructura educativa en Colombia 2015-2020, evaluación, lecciones y retos desde el control fiscal.",OTROS,,2026-04-22 20:01:39
125,2202229,2022,8,1,55,1,20220225,20220226,1.5,1366498.0,"Visita técnica al proyecto APP 5G Nueva malla vial del Valle del Cauca - ANI- y asistencia al foro de Infraestructura educativa en Colombia 2015-2020, evaluación, lecciones y retos desde el control fiscal.",VISITA,,2026-04-22 20:01:39
126,2202365,2022,108,1,66,1,20220225,20220226,1.5,506254.0,"Verificación y registro fotográfico de los presuntos hechos denunciados que aluden los ítems adquiridos con el contrato, reconocimiento del sitio de la obra y el estado actual, así como su funcionamiento en zonas veredales.",OTROS,,2026-04-22 20:01:39
127,2202533,2022,109,1,67,1,20220225,20220227,2.5,786272.0,"Realizar visita tecnica especial, decretada mediante auto No. 434 del 20 03 2021, revision ejecucion contrato de obra No. 046 de 2019, dentro del PRF No. 801112 2017 38186",VISITA,,2026-04-22 20:01:39
128,2203145,2022,20,1,68,1,20220225,20220227,2.5,1011141.0,"Realizar visita tecnica, decretada mediante auto No. 049 del 05 02 2022, revision ejecucion contrato de obra No. 398 del 29 12 2019, pavimentación calles del municipio, dentro del PRF No. 80732 2021 46311",VISITA,,2026-04-22 20:01:39
129,2203399,2022,110,1,69,1,20220225,20220228,3.5,1456090.0,"Realizar visita tecnica, decretada mediante auto No. 012 del 22 01 2022, revision ejecucion contrato de obra No. 1282 de 2019, mejoramiento circuitos viales en los municipios de Sabanas de San Angel y Chivolo, dentro del PRF No. 2019 39697",VISITA,,2026-04-22 20:01:39
130,2203441,2022,111,1,55,1,20220225,20220226,1.5,1411428.0,"Organizar el Foro Infraestructura educativa en Colombia 2015-2020, evaluación, lecciones y retos desde el control fiscal.",OTROS,,2026-04-22 20:01:39
131,2203631,2022,79,1,70,1,20220225,20220228,3.5,1391889.0,"Realizar visita tecnica de campo, decretada mediante auto No. 00047 del 17 01 2022, revision ejecucion contratos de obra No. 004 de 2013 y 139 de 2014, construccion viviendas municipio de El Carmen de Bolivar, dentro del PRF No. 816112 2018 35228",VISITA,,2026-04-22 20:01:39
132,2203787,2022,112,1,71,1,20220225,20220227,2.5,1000805.0,"Visita de campo inspeccion fotografica y revision de obras ejecutadas, reunion con los contratistas y supervisores en instalaciones de la alcaldia.",VISITA,,2026-04-22 20:01:39
133,2200040,2022,113,1,72,1,20220226,20220228,2.5,862824.0,"Visita especial y de campo Auto 0021 PRF-801112-2017-37947, inspección visual obras coliseo. Transporte terrestre Valledupar-Curumaní-San Roque.",VISITA,,2026-04-22 20:01:39
134,2200240,2022,114,1,73,1,20220226,20220227,1.5,588415.0,"Verificar obras ejecutadas en el marco del Contrato de obra CHLPOP03-2019, realizando toma de dimensiones, inspección ocular y registro fotográfico, 2021-318797-80154-D.",OTROS,,2026-04-22 20:01:39
135,2200403,2022,115,1,74,1,20220226,20220228,2.5,978675.0,"Realizar visita tecnica, decretada mediante auto No. 00242 del 10 02 2022, revision ejecucion contrato No. 2181353 de 2018, elementos de dotacion en establecimiento Penitenciario, dentro del PRF No. 817112 2019 42598",VISITA,,2026-04-22 20:01:39
136,2200679,2022,77,1,42,1,20220226,20220227,1.5,604905.0,"Realizar visita tecnica, decretada mediante auto No. 612 del 16 10 2021, revision ejecucion contrato de obra No. 70678 LP 004 2018, construccion comedor escolar institucion educativa, en zona rural, dentro del PRF No. 80703 2019 05103",VISITA,,2026-04-22 20:01:39
137,2200706,2022,116,1,75,1,20220226,20220228,2.5,846854.0,"Realizar visita tecnica, decretada mediante auto No. 032 del 02 10 2021, revision ejecucion del convenio No. 1992 de 2017, mejoramiento del corredor vial campo hermoso, dentro de la IP No. 80152 2021 46821",VISITA,,2026-04-22 20:01:39
138,2200732,2022,117,1,42,1,20220226,20220227,1.5,495444.0,"Realizar visita especial, decretada mediante auto No. 612 del 16 10 2021, revision ejecucion contrato de obra No. 70678 LP 004 2018, construccion comedor escolar institucion educativa, en zona rural, dentro del PRF No. 80703 2019 05103",VISITA,,2026-04-22 20:01:39
139,2200993,2022,118,1,72,1,20220226,20220228,2.5,986201.0,Visita especial Auto 0021 PRF-801112-2017-37947 recaudo de información y toma de testimonios. Transporte terrestre Valledupar-Curumaní-San Roque.,VISITA,,2026-04-22 20:01:39
140,2201666,2022,5,1,76,1,20220226,20220227,1.5,297747.0,Realizar acompañamiento a la Contralora Delegada prestando los servicios como conductor el transporte terrestre de Bogotá a Girardot se realizará en vehiculo de la CGR,OTROS,,2026-04-22 20:01:39
141,2201681,2022,55,1,77,1,20220226,20220228,2.5,880663.0,"Realizar visita al proyecto de Construcción Del Acueducto Regional Del Chicamocha Municipio De Los Santos, Departamento De Santander. En el marco de la atención de la Denuncia 2022-325673-82111-D.",VISITA,,2026-04-22 20:01:39
142,2201700,2022,119,1,78,1,20220226,20220228,2.5,791271.0,"Visita al proyecto construcción planta de tratamiento de aguas residuales del municipio de paz de Ariporo, departamento de Casanare, para revisar falencias mencionadas en la Denuncia 2021-322778-82111-D.",VISITA,,2026-04-22 20:01:39
143,2201812,2022,7,1,76,1,20220226,20220227,1.5,1409077.0,Feb 26 Por Delegación del Contralor de la CGR asistir a Asamblea Corporativa 2022 de la CAR. Feb 27 Asistir al conversatorio Fortaleciendo la Gestión y Control Ambiental en el Territorio CAR. Se asistirá en vehiculo de la CGR,OTROS,,2026-04-22 20:01:39
144,2202242,2022,120,1,79,1,20220226,20220227,1.5,1242438.0,"Realizar diligencia de secuestro, decretada mediante auto auto No 08 de 03 02 2022 del bien inmueble con matrícula inmobiliaria No. 082 23284, Proceso Coactivi No. PCC1201",OTROS,,2026-04-22 20:01:39
145,2202261,2022,121,1,80,1,20220226,20220228,2.5,1509499.0,"Realizar visita tecnica, decretada mediante auto No. 064 del 05 02 2022, revision ejecucion Convenio de asociacion No. 06 de 2019, suministro agua potable en zona rural del municipio, dentro del PRF No. 80193-2017-37193",VISITA,,2026-04-22 20:01:39
146,2202711,2022,122,1,4,1,20220226,20220228,2.5,793558.0,"Realizar visita técnica al contrato de obra No. 300-CO-0393-2018, cuyo objeto Sistema de Captación del Rio Cauca Tipo Filtración en Lecho del Rio en el Municipio de Santiago de Cali y Yumbo en el marco del Seguimiento Permanente",VISITA,,2026-04-22 20:01:39
147,2202933,2022,123,1,81,1,20220226,20220228,2.5,1049754.0,"Realizar visita tecnica, decretada mediante auto No. 063 del 27 08 2021, revision ejecucion contrato de obra No. LP 011 2019, adecuacion sitio de parada intermunicipal del municipio, dentro de la IP No. 80523 2021 45734",VISITA,,2026-04-22 20:01:39
148,2203013,2022,67,1,4,1,20220226,20220228,2.5,773492.0,"Realizar visita técnica al contrato de obra No. 300-CO-0393-2018, cuyo objeto Sistema de Captación del Rio Cauca Tipo Filtración en Lecho del Rio en el Municipio de Santiago de Cali y Yumbo en el marco del Seguimiento Permanente",VISITA,,2026-04-22 20:01:39
149,2203405,2022,124,1,82,1,20220226,20220228,2.5,839730.0,Visita al municipio de Cocorna para revision obras contrato de obra lP05-2019 construccion 1 etapa de plan maestro de acueducto y alcantarillado del municipio de Cocorna-Antioquia-alcantarillado distrito 2-ceferinos.,VISITA,,2026-04-22 20:01:39
150,2203576,2022,125,1,55,1,20220226,20220226,0.5,457598.0,"Participación como panelista en el Foro Infraestructura Educativa en Colombia 2015-2020, evaluación, lecciones y retos desde el control fiscal",OTROS,,2026-04-22 20:01:39
151,2203642,2022,126,1,83,1,20220226,20220228,2.5,842374.0,"Ejecutar la configuración del hardware e instalación de diademas de la linea 199, revisión de redes. implementación del software de telefonía, configurando la linea 199.",OTROS,,2026-04-22 20:01:39
152,2203691,2022,54,1,83,1,20220226,20220228,2.5,802133.0,"Capacitar la operación de la plataforma 199. Coordinar la simulación de llamadas y supervisar la integración operativa del sistema, asegurando el cumplimiento de los estándares de funcionalidad y estabilidad.",CAPACITACION,,2026-04-22 20:01:39
153,2203855,2022,127,1,2,1,20220226,20220227,1.5,749027.0,Desplazarse a la ciudad de Medellín para coordinar la elaboración y aprobación del Plan de Trabajo de la auditoría financiera a INTERNEXA S.A con el equipo auditor asignado de la Gerencia Departamental de Antioquia,AUDITORIA,,2026-04-22 20:01:39
154,2203866,2022,128,1,79,1,20220226,20220227,1.5,481673.0,"Realizar diligencia de secuestro, decretada mediante auto auto No 08 de 03 02 2022 del bien inmueble con matrícula inmobiliaria No. 082 23284, Proceso Coactivo No. PCC1201",OTROS,,2026-04-22 20:01:39
155,2200688,2022,129,1,84,1,20220227,20220228,1.5,529062.0,"verificar el estado de las obras y en la medida de lo posible, si los pagos realizados están acordes con lo recibido. Recaudar evidencias, medidas, registro fotográfico de las obras objeto del convenio.",OTROS,,2026-04-22 20:01:39
156,2200702,2022,46,1,55,1,20220227,20220228,1.5,1330496.0,Participar como organizador en el eventotaller sobre la implementación de la Guía de Auditoría Territorial GAT 4.0 en cumplimiento de la estrategia 4.9 del Plan de Acción de la Unidad.,AUDITORIA,,2026-04-22 20:01:39
157,2200840,2022,130,1,55,1,20220227,20220228,1.5,455744.0,Realizar coordinación logística en el eventotaller sobre la implementación de la Guía de Auditoría Territorial GAT 4.0.,AUDITORIA,,2026-04-22 20:01:39
158,2201098,2022,131,1,85,1,20220227,20220228,1.5,538001.0,"Visita obras ejecución del muelle acceso, señalización, instalación de cubiertas y barandas, hincado de pilotes y la gestión predial relacionada con la adquisición del predio adyacente Denuncia 202432046482111D INVIAS",VISITA,,2026-04-22 20:01:39
159,2201926,2022,132,1,85,1,20220227,20220228,1.5,548044.0,"Realizar visita a las obras del contrato 20001089 H4, objeto de la Indagación Preliminar IP IP-85112-2021-46392 AEROPUERTO REYES MURILLO - NUQUI- AEROCIVIL",VISITA,,2026-04-22 20:01:39
160,2202057,2022,133,1,86,1,20220227,20220228,1.5,620286.0,"Determinar el nivel de cumplimiento Cto. O.P. No. LP 003 2020, en cuanto a cantidad, calidad y especificaciones técnicas de los materiales, que estén prestando el servicio a la comunidad para la cual fue contratada, entrevistas 2021-313613-80474-D",OTROS,,2026-04-22 20:01:39
