viatico_id,commission_request_id,total_travel_allowance,purpose,full_date,commission_days,employee_position_norm,position_level,city_origin,city_destination_main,distance_km,destination_count,is_contractor,transport_mode,accommodation_type,prior_authorizations_required,destination_security_level,had_travel_incidents,dept_budget_execution_pct,functional_area,return_trip_included,advance_booking_days,requires_per_diem,daily_allowance_rate,allowance_per_km,travel_month,travel_quarter,travel_year,is_fiscal_year_end,is_weekend_departure,spending_tier,destination_region,position_seniority_index,purpose_expense_profile,is_multi_destination,multi_dest_cost_ratio,log_total_allowance
47,2201687,1351115,Visitas de Supervisión Contractual,2022-02-11,3.5,PROFESIONAL,3.0,BOGOTA D.C.,S.JUAN NEPOMUCENO,894.6789,1,0,Aéreo,Hospedaje económico,2,Riesgo medio,0,0.0663,Control Interno,1,2,1,386032.86,1508.48,2,1,2022,0,0,Medio-Alto,Andina,2.0,1107880.82,0,1351115.0,14.116441
48,2202776,1136698,Visitas de Control Técnico,2022-02-11,1.5,CONTRALOR,1.0,BOGOTA D.C.,YOPAL,375.3356,1,0,Terrestre,Hotel 4-5 estrellas,2,Riesgo medio,0,0.1316,Organización Electoral,1,4,1,757798.67,3020.44,2,1,2022,0,0,Medio-Alto,Orinoquía,4.0,1183521.55,0,1136698.0,13.943639
49,2202826,1107628,Visitas de Supervisión Contractual,2022-02-11,3.5,PROFESIONAL,3.0,BOGOTA D.C.,S.JUAN NEPOMUCENO,894.6789,1,0,Aéreo,Hospedaje económico,2,Riesgo medio,0,0.1341,Infraestructura TI,1,4,1,316465.14,1236.64,2,1,2022,0,0,Medio-Alto,Andina,2.0,1107880.82,0,1107628.0,13.917732
53,2201258,981574,Visitas de Supervisión Contractual,2022-02-12,2.5,PROFESIONAL,3.0,BOGOTA D.C.,RICAURTE,126.3388,1,0,Mixto,Hotel 3 estrellas,1,Bajo riesgo,0,0.0713,Control Interno,0,4,1,392629.6,7708.37,2,1,2022,0,1,Medio-Bajo,Andina,2.0,1107880.82,0,981574.0,13.796914
54,2201738,531829,Visitas de Control Técnico,2022-02-13,1.5,PROFESIONAL,3.0,BOGOTA D.C.,VALLEDUPAR,882.5995,1,0,Terrestre,Hotel 3 estrellas,2,Riesgo medio,0,0.1345,Organización Electoral,1,5,1,354552.67,601.89,2,1,2022,0,1,Bajo,Caribe,2.0,1183521.55,0,531829.0,13.184079
23106,2411130,33080,Comunicación y Transparencia Territorial,2022-02-13,1.5,PROFESIONAL,3.0,BOGOTA D.C.,EL - (BOLIVAR),112.3425,1,0,Terrestre,Hospedaje económico,1,Bajo riesgo,0,0.0841,Infraestructura TI,1,6,1,22053.33,291.86,2,1,2022,0,1,Bajo,Andina,2.0,441603.5,0,33080.0,10.406714
20090,2408114,0,Visitas de Control Técnico,2022-02-13,2.5,DIRECTOR,2.0,ARMENIA,QUIBDO,535.0312,1,0,Aéreo,Hotel 3 estrellas,2,Alto riesgo,0,0.1454,Jurídica,1,2,1,0.0,0.0,2,1,2022,0,1,Bajo,Pacífica,3.0,1183522.0,0,0.0,0.0
55,2203551,1430675,Visitas de Supervisión Contractual,2022-02-14,1.5,GERENTE,2.0,BOGOTA D.C.,MEDELLIN,416.6864,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.1143,Control Interno,0,3,1,953783.33,3425.24,2,1,2022,0,0,Medio-Alto,Andina,3.0,1107880.82,0,1430675.0,14.173658
23398,2411422,2158482,Visitas de Control Técnico,2022-02-14,3.5,PROFESIONAL,3.0,BOGOTA D.C.,MONTELIBANO,177.1765,1,0,Terrestre,Hotel 3 estrellas,3,Riesgo medio,1,0.1309,Organización Electoral,0,5,1,616709.14,12114.29,2,1,2022,0,0,Alto,Andina,2.0,1183522.0,0,2158482.0,14.584916
18196,2406220,556517,Visitas de Supervisión Contractual,2022-02-15,2.5,PROFESIONAL,3.0,BOGOTA D.C.,VALLEDUPAR,481.1967,3,0,Aéreo,Hotel 3 estrellas,2,Riesgo medio,0,0.0184,Control Interno,1,7,1,222606.8,1154.13,2,1,2022,0,0,Medio-Bajo,Caribe,2.0,1107881.0,1,185505.67,13.229455
16873,2404897,2066075,Visitas de Control Técnico,2022-02-15,8.0,PROFESIONAL,3.0,BOGOTA D.C.,MEDELLIN,421.6602,1,0,Aéreo,Hospedaje económico,3,Bajo riesgo,0,0.0458,Organización Electoral,1,2,1,258259.38,4888.26,2,1,2022,0,0,Alto,Andina,2.0,1183522.0,0,2066075.0,14.541162
18307,2406331,1272791,Visitas de Supervisión Contractual,2022-02-16,2.5,PROFESIONAL,3.0,BOGOTA D.C.,IPIALES,843.9601,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.1231,Jurídica,1,4,1,509116.4,1506.33,2,1,2022,0,0,Medio-Alto,Andina,2.0,1107881.0,0,1272791.0,14.056723
20424,2408448,284309,Visitas de Control Técnico,2022-02-16,1.5,PROFESIONAL,3.0,VILLAVICENCIO,MELGAR,1182.7767,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.1018,Organización Electoral,1,2,1,189539.33,240.17,2,1,2022,0,0,Bajo,Andina,2.0,1183522.0,0,284309.0,12.55782
56,2200309,622390,Visitas de Supervisión Contractual,2022-02-17,1.5,PROFESIONAL,3.0,NEIVA,ACEVEDO,180.6813,1,0,Mixto,Hospedaje económico,2,Riesgo medio,0,0.1067,Infraestructura TI,1,3,1,414926.67,3425.72,2,1,2022,0,0,Medio-Bajo,Andina,2.0,1107880.82,0,622390.0,13.341324
57,2200358,1015760,Visitas de Supervisión Contractual,2022-02-17,2.5,PROFESIONAL,3.0,CALI,SEVILLA,158.4976,1,0,Terrestre,Hospedaje económico,2,Riesgo medio,0,0.0607,Control Interno,1,6,1,406304.0,6368.5,2,1,2022,0,0,Medio-Alto,Andina,2.0,1107880.82,0,1015760.0,13.831149
58,2200916,1016013,Visitas de Supervisión Contractual,2022-02-17,2.5,PROFESIONAL,3.0,CALI,SEVILLA,158.4976,1,0,Terrestre,Hospedaje económico,3,Bajo riesgo,0,0.0576,Control Interno,0,5,1,406405.2,6370.08,2,1,2022,0,0,Medio-Alto,Andina,2.0,1107880.82,0,1016013.0,13.831398
59,2201131,811397,Innovación y Eficiencia Pública,2022-02-17,2.5,PROFESIONAL,3.0,BOGOTA D.C.,MANIZALES,289.6263,1,0,Terrestre,Hotel 3 estrellas,1,Bajo riesgo,0,0.103,Infraestructura TI,1,6,1,324558.8,2791.89,2,1,2022,0,0,Medio-Bajo,Andina,2.0,1350710.35,0,811397.0,13.606514
60,2201210,885802,Visitas de Supervisión Contractual,2022-02-17,2.5,PROFESIONAL,3.0,BOGOTA D.C.,ACANDI,559.4035,1,0,Aéreo,Hotel 3 estrellas,1,Riesgo medio,0,0.0981,Control Interno,1,5,1,354320.8,1580.65,2,1,2022,0,0,Medio-Bajo,Andina,2.0,1107880.82,0,885802.0,13.69425
62,2201380,1303523,Visitas de Supervisión Contractual,2022-02-17,3.5,PROFESIONAL,3.0,PEREIRA,APIA,62.961,1,0,Terrestre,Hotel 3 estrellas,2,Riesgo medio,0,0.1555,Control Interno,0,5,1,372435.14,20379.97,2,1,2022,0,0,Medio-Alto,Andina,2.0,1107880.82,0,1303523.0,14.080582
63,2201828,2146528,Visitas de Supervisión Contractual,2022-02-17,3.5,PROFESIONAL,3.0,POPAYAN,BOLIVAR,1227.2271,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.0544,Jurídica,1,5,1,613293.71,1747.66,2,1,2022,0,0,Alto,Andina,2.0,1107880.82,0,2146528.0,14.579363
64,2202810,954947,Visitas de Supervisión Contractual,2022-02-17,2.5,PROFESIONAL,3.0,CALI,SEVILLA,158.4976,1,0,Terrestre,Hotel 3 estrellas,3,Bajo riesgo,0,0.094,Jurídica,0,4,1,381978.8,5987.22,2,1,2022,0,0,Medio-Bajo,Andina,2.0,1107880.82,0,954947.0,13.769412
65,2203079,1160048,Visitas de Supervisión Contractual,2022-02-17,3.5,PROFESIONAL,3.0,BUCARAMANGA,VELEZ,276.9935,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.1045,Control Interno,1,4,1,331442.29,4172.93,2,1,2022,0,0,Medio-Alto,Andina,2.0,1107880.82,0,1160048.0,13.963973
66,2203262,67812,Visitas de Supervisión Contractual,2022-02-17,1.0,PROFESIONAL,3.0,BOGOTA D.C.,MOSQUERA,23.1221,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.1077,Identificación,1,3,1,67812.0,2811.2,2,1,2022,0,0,Bajo,Andina,2.0,1107880.82,0,67812.0,11.124509
67,2203567,640859,Visitas de Supervisión Contractual,2022-02-17,1.5,PROFESIONAL,3.0,NEIVA,PALESTINA,358.402,1,0,Terrestre,Hospedaje económico,2,Alto riesgo,0,0.103,Control Interno,1,4,1,427239.33,1783.13,2,1,2022,0,0,Medio-Bajo,Andina,2.0,1107880.82,0,640859.0,13.370566
61,2201372,77999,Visitas de Supervisión Contractual,2022-02-17,1.0,PROFESIONAL,3.0,TUNJA,RAMIRIQUI,35.6049,1,0,Terrestre,Hotel 3 estrellas,1,Riesgo medio,0,0.1196,Control Interno,0,3,1,77999.0,2130.83,2,1,2022,0,0,Bajo,Andina,2.0,1107880.82,0,77999.0,11.264464
22052,2410076,1112740,Visitas de Control Técnico,2022-02-17,1.5,PROFESIONAL,3.0,SANTA MARTA,BOLIVAR,1048.2578,1,0,Aéreo,Hotel 3 estrellas,3,Bajo riesgo,0,0.0719,Jurídica,1,2,1,741826.67,1060.5,2,1,2022,0,0,Medio-Alto,Andina,2.0,1183522.0,0,1112740.0,13.922337
25678,2413702,264074,Visitas de Control Técnico,2022-02-18,1.5,PROFESIONAL,3.0,BOGOTA D.C.,BOGOTA D.C.,488.2033,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.0824,Organización Electoral,1,2,1,176049.33,539.8,2,1,2022,0,0,Bajo,Andina,2.0,1183522.0,0,264074.0,12.483988
18326,2406350,1668518,Visitas de Control Técnico,2022-02-18,2.5,PROFESIONAL,3.0,VALLEDUPAR,PUERTO COLOMBIA,342.0536,1,0,Aéreo,Hospedaje económico,3,Bajo riesgo,0,0.0893,Organización Electoral,0,3,1,667407.2,4863.72,2,1,2022,0,0,Alto,Andina,2.0,1183522.0,0,1668518.0,14.327447
23316,2411340,776887,Visitas de Control Técnico,2022-02-18,1.5,PROFESIONAL,3.0,BOGOTA D.C.,MAGANGUE,9.555,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.1109,Organización Electoral,1,4,1,517924.67,73603.69,2,1,2022,0,0,Medio-Bajo,Andina,2.0,1183522.0,0,776887.0,13.563051
24352,2412376,1500201,Visitas de Control Técnico,2022-02-18,5.5,PROFESIONAL,3.0,YOPAL,URIBIA,753.9151,1,0,Terrestre,Hospedaje económico,2,Bajo riesgo,1,0.1274,Administrativa,0,3,1,272763.82,1987.24,2,1,2022,0,0,Medio-Alto,Caribe,2.0,1183522.0,0,1500201.0,14.22111
68,2201647,705301,Visitas de Supervisión Contractual,2022-02-18,1.5,PROFESIONAL,3.0,BOGOTA D.C.,PINCHOTE,313.7366,1,0,Aéreo,Hotel 3 estrellas,3,Riesgo medio,0,0.0985,Control Interno,1,6,1,470200.67,2240.92,2,1,2022,0,0,Medio-Bajo,Andina,2.0,1107880.82,0,705301.0,13.466381
69,2203279,228603,Visitas de Supervisión Contractual,2022-02-18,3.0,PROFESIONAL,3.0,MEDELLIN,BARBOSA,44.0823,1,0,Terrestre,Hotel 3 estrellas,1,Riesgo medio,0,0.1076,Control Interno,1,6,1,76201.0,5070.79,2,1,2022,0,0,Bajo,Andina,2.0,1107880.82,0,228603.0,12.339747
79,2203229,1436603,Visitas de Control Técnico,2022-02-19,1.5,CONTRALOR,1.0,BOGOTA D.C.,SAHAGUN,748.5616,1,0,Aéreo,Hotel 4-5 estrellas,2,Alto riesgo,0,0.1416,Control Interno,1,3,1,957735.33,1916.59,2,1,2022,0,1,Medio-Alto,Andina,4.0,1183521.55,0,1436603.0,14.177793
78,2202669,1016288,Visitas de Supervisión Contractual,2022-02-19,2.5,PROFESIONAL,3.0,VILLAVICENCIO,PUERTO RICO,202.7285,1,0,Terrestre,Hospedaje económico,1,Bajo riesgo,0,0.0609,Control Interno,1,7,1,406515.2,4988.44,2,1,2022,0,1,Medio-Alto,Andina,2.0,1107880.82,0,1016288.0,13.831668
77,2202311,939157,Visitas de Supervisión Contractual,2022-02-19,2.5,PROFESIONAL,3.0,TUNJA,PUERTO BOYACA,305.7802,1,0,Aéreo,Hospedaje económico,2,Riesgo medio,0,0.1146,Control Interno,1,4,1,375662.8,3061.34,2,1,2022,0,1,Medio-Bajo,Andina,2.0,1107880.82,0,939157.0,13.752739
76,2201516,732446,Visitas de Supervisión Contractual,2022-02-19,2.5,PROFESIONAL,3.0,BOGOTA D.C.,CARTAGENA,984.7505,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.1087,Infraestructura TI,1,2,1,292978.4,743.03,2,1,2022,0,1,Medio-Bajo,Caribe,2.0,1107880.82,0,732446.0,13.504146
75,2200883,1082725,Visitas de Supervisión Contractual,2022-02-19,2.5,PROFESIONAL,3.0,PASTO,ROBERTO PAYAN,141.47,1,0,Aéreo,Hospedaje económico,3,Riesgo medio,0,0.1631,Jurídica,1,3,1,433090.0,7599.67,2,1,2022,0,1,Medio-Alto,Andina,2.0,1107880.82,0,1082725.0,13.894992
24297,2412321,1060258,Visitas de Supervisión Contractual,2022-02-19,2.5,CONTRALOR,1.0,VILLAVICENCIO,EL - (BOLIVAR),111.9761,1,0,Aéreo,Hotel 4-5 estrellas,2,Riesgo medio,0,0.1279,Control Interno,1,6,1,424103.2,9384.8,2,1,2022,0,1,Medio-Alto,Andina,4.0,1107881.0,0,1060258.0,13.874024
80,2203430,990731,Visitas de Supervisión Contractual,2022-02-19,2.5,PROFESIONAL,3.0,NEIVA,ALTAMIRA,139.8913,1,0,Terrestre,Hotel 3 estrellas,2,Riesgo medio,0,0.1766,Control Interno,0,4,1,396292.4,7031.88,2,1,2022,0,1,Medio-Alto,Andina,2.0,1107880.82,0,990731.0,13.806199
73,2200536,811049,Visitas de Supervisión Contractual,2022-02-19,2.5,PROFESIONAL,3.0,BOGOTA D.C.,SABANALARGA,520.7653,1,0,Aéreo,Hotel 3 estrellas,3,Bajo riesgo,0,0.1206,Control Interno,1,6,1,324419.6,1554.43,2,1,2022,0,1,Medio-Bajo,Andina,2.0,1107880.82,0,811049.0,13.606085
72,2200534,827152,Visitas de Supervisión Contractual,2022-02-19,2.5,PROFESIONAL,3.0,VILLAVICENCIO,PUERTO RICO,202.7285,1,0,Terrestre,Hospedaje económico,1,Riesgo medio,0,0.1188,Control Interno,0,2,1,330860.8,4060.07,2,1,2022,0,1,Medio-Bajo,Andina,2.0,1107880.82,0,827152.0,13.625745
71,2200246,864196,Visitas de Supervisión Contractual,2022-02-19,2.5,PROFESIONAL,3.0,IBAGUE,PRADO,126.2188,1,0,Aéreo,Hospedaje económico,3,Riesgo medio,0,0.0718,Control Interno,1,4,1,345678.4,6792.99,2,1,2022,0,1,Medio-Bajo,Andina,2.0,1107880.82,0,864196.0,13.669556
70,2200229,609124,Visitas de Supervisión Contractual,2022-02-19,2.5,AUXILIAR,4.0,BOGOTA D.C.,CUCUTA,628.0683,1,0,Mixto,Hotel 3 estrellas,2,Riesgo medio,0,0.1207,Control Interno,1,3,1,243649.6,968.3,2,1,2022,0,1,Medio-Bajo,Andina,1.0,1107880.82,0,609124.0,13.319779
18532,2406556,1530114,Visitas de Supervisión Contractual,2022-02-19,13.0,OTRO,3.0,PEREIRA,NEIVA,325.8272,1,0,Terrestre,Hotel 3 estrellas,3,Bajo riesgo,0,0.0328,Control Interno,1,6,1,117701.08,4681.72,2,1,2022,0,1,Alto,Andina,2.0,1107881.0,0,1530114.0,14.240853
74,2200538,1125504,Visitas de Supervisión Contractual,2022-02-19,2.5,PROFESIONAL,3.0,PASTO,ALBAN,763.2118,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.1094,Control Interno,1,4,1,450201.6,1472.76,2,1,2022,0,1,Medio-Alto,Andina,2.0,1107880.82,0,1125504.0,13.933742
81,2203503,691741,Visitas de Supervisión Contractual,2022-02-19,1.5,PROFESIONAL,3.0,SINCELEJO,SAN - ABAD,75.1092,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.1063,Registro Civil,1,4,1,461160.67,9088.8,2,1,2022,0,1,Medio-Bajo,Andina,2.0,1107880.82,0,691741.0,13.446968
25983,2414007,706140,Visitas de Control Técnico,2022-02-19,1.0,PROFESIONAL,3.0,TINJACA,SANTANDER - Q.,617.1135,2,0,Aéreo,Hotel 3 estrellas,2,Riesgo medio,1,0.1352,Organización Electoral,1,3,1,706140.0,1142.41,2,1,2022,0,1,Medio-Bajo,Andina,2.0,1183522.0,1,353070.0,13.46757
20556,2408580,1134961,Visitas de Control Técnico,2022-02-19,3.5,GERENTE,2.0,BUCARAMANGA,CALI,336.5123,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.1164,Organización Electoral,1,4,1,324274.57,3362.72,2,1,2022,0,1,Medio-Alto,Pacífica,3.0,1183522.0,0,1134961.0,13.94211
22357,2410381,1882090,Visitas de Control Técnico,2022-02-19,2.5,CONTRALOR,1.0,VALLEDUPAR,BARRANQUILLA,1055.7004,1,0,Aéreo,Hotel 4-5 estrellas,2,Bajo riesgo,0,0.0843,Organización Electoral,1,2,1,752836.0,1781.1,2,1,2022,0,1,Alto,Caribe,4.0,1183522.0,0,1882090.0,14.447894
21590,2409614,367421,Visitas de Supervisión Contractual,2022-02-19,1.5,PROFESIONAL,3.0,BOGOTA D.C.,MOCOA,648.6043,1,0,Aéreo,Hotel 3 estrellas,1,Riesgo medio,0,0.0428,Jurídica,1,4,1,244947.33,565.61,2,1,2022,0,1,Bajo,Amazonía,2.0,1107881.0,0,367421.0,12.814266
83,2200857,87586,Visitas de Supervisión Contractual,2022-02-20,1.0,PROFESIONAL,3.0,VILLAVICENCIO,CUMARAL,28.3025,1,0,Terrestre,Hospedaje económico,1,Bajo riesgo,0,0.143,Administrativa,0,4,1,87586.0,2989.03,2,1,2022,0,1,Bajo,Andina,2.0,1107880.82,0,87586.0,11.380388
22492,2410516,2643076,Visitas de Supervisión Contractual,2022-02-20,3.5,PROFESIONAL,3.0,BOGOTA D.C.,CORDOBA,658.8758,1,0,Aéreo,Hotel 3 estrellas,3,Riesgo medio,0,0.0805,Control Interno,1,6,1,755164.57,4005.41,2,1,2022,0,1,Alto,Andina,2.0,1107881.0,0,2643076.0,14.787454
89,2203652,478287,Visitas de Supervisión Contractual,2022-02-20,1.5,PROFESIONAL,3.0,BOGOTA D.C.,PASTO,769.0897,1,0,Terrestre,Hotel 3 estrellas,1,Bajo riesgo,0,0.1101,Control Interno,0,3,1,318858.0,621.08,2,1,2022,0,1,Bajo,Andina,2.0,1107880.82,0,478287.0,13.077968
88,2203177,95716,Visitas de Supervisión Contractual,2022-02-20,1.0,PROFESIONAL,3.0,NEIVA,CAMPOALEGRE,29.2731,1,0,Terrestre,Hotel 3 estrellas,1,Riesgo medio,1,0.1479,Jurídica,1,4,1,95716.0,3161.75,2,1,2022,0,1,Bajo,Andina,2.0,1107880.82,0,95716.0,11.469151
82,2200300,82108,Visitas de Supervisión Contractual,2022-02-20,1.0,PROFESIONAL,3.0,VILLAVICENCIO,CUMARAL,28.3025,1,0,Terrestre,Hotel 3 estrellas,1,Bajo riesgo,0,0.0174,Infraestructura TI,0,3,1,82108.0,2802.08,2,1,2022,0,1,Bajo,Andina,2.0,1107880.82,0,82108.0,11.315803
17783,2405807,1260302,Visitas de Control Técnico,2022-02-20,2.5,PROFESIONAL,3.0,BUCARAMANGA,CUCUTA,654.2642,1,0,Aéreo,Hotel 3 estrellas,1,Riesgo medio,1,0.1535,Identificación,1,3,1,504120.8,1923.35,2,1,2022,0,1,Medio-Alto,Andina,2.0,1183522.0,0,1260302.0,14.046863
87,2203089,633159,Visitas de Supervisión Contractual,2022-02-20,1.5,PROFESIONAL,3.0,BOGOTA D.C.,UBAQUE,53.5503,1,0,Terrestre,Hotel 3 estrellas,3,Bajo riesgo,0,0.1509,Control Interno,1,3,1,422106.0,11606.88,2,1,2022,0,1,Medio-Bajo,Andina,2.0,1107880.82,0,633159.0,13.358478
86,2202963,607717,Visitas de Supervisión Contractual,2022-02-20,1.5,PROFESIONAL,3.0,TUNJA,GAMEZA,87.1904,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.0793,Jurídica,1,4,1,405144.67,6890.97,2,1,2022,0,1,Medio-Bajo,Andina,2.0,1107880.82,0,607717.0,13.317466
85,2202381,644283,Visitas de Supervisión Contractual,2022-02-20,1.5,PROFESIONAL,3.0,SINCELEJO,CAIMITO,81.3581,1,0,Terrestre,Hospedaje económico,1,Riesgo medio,0,0.1087,Control Interno,1,5,1,429522.0,7822.95,2,1,2022,0,1,Medio-Bajo,Andina,2.0,1107880.82,0,644283.0,13.375895
84,2201074,499395,Visitas de Supervisión Contractual,2022-02-20,1.5,PROFESIONAL,3.0,IBAGUE,PURIFICACION,94.7772,1,0,Terrestre,Hospedaje económico,1,Riesgo medio,0,0.1548,Organización Electoral,1,6,1,332930.0,5214.13,2,1,2022,0,1,Bajo,Andina,2.0,1107880.82,0,499395.0,13.121155
21402,2409426,695910,Visitas de Supervisión Contractual,2022-02-21,2.5,AUXILIAR,4.0,BOGOTA D.C.,QUIBDO,541.1876,1,0,Aéreo,Hospedaje económico,2,Alto riesgo,0,0.0567,Control Interno,1,6,1,278364.0,1283.52,2,1,2022,0,0,Medio-Bajo,Pacífica,1.0,1107881.0,0,695910.0,13.452977
91,2201752,208680,Visitas de Control Técnico,2022-02-21,0.5,PROFESIONAL,3.0,BOGOTA D.C.,MEDELLIN,416.6864,1,0,Aéreo,Sin alojamiento,1,Bajo riesgo,0,0.071,Organización Electoral,0,4,0,417360.0,499.61,2,1,2022,0,0,Bajo,Andina,2.0,1183521.55,0,208680.0,12.248562
92,2202097,418365,Visitas de Control Técnico,2022-02-21,0.5,CONTRALOR,1.0,BOGOTA D.C.,MEDELLIN,416.6864,1,0,Aéreo,Sin alojamiento,1,Bajo riesgo,0,0.1517,Organización Electoral,0,4,0,836730.0,1001.62,2,1,2022,0,0,Bajo,Andina,4.0,1183521.55,0,418365.0,12.944112
90,2200482,211583,Visitas de Control Técnico,2022-02-21,0.5,PROFESIONAL,3.0,BOGOTA D.C.,MEDELLIN,416.6864,1,0,Aéreo,Sin alojamiento,2,Bajo riesgo,0,0.1456,Control Interno,0,3,0,423166.0,506.56,2,1,2022,0,0,Bajo,Andina,2.0,1183521.55,0,211583.0,12.262377
18715,2406739,1996940,Visitas de Supervisión Contractual,2022-02-22,1.5,PROFESIONAL,3.0,BOGOTA D.C.,MEDELLIN,423.2285,1,0,Aéreo,Hospedaje económico,3,Bajo riesgo,0,0.0853,Control Interno,1,6,1,1331293.33,4707.23,2,1,2022,0,0,Alto,Andina,2.0,1107881.0,0,1996940.0,14.507127
25111,2413135,503683,Visitas de Supervisión Contractual,2022-02-22,2.5,PROFESIONAL,3.0,BOGOTA D.C.,PASTO,920.0528,1,0,Terrestre,Hotel 3 estrellas,1,Bajo riesgo,0,0.1588,Control Interno,0,3,1,201473.2,546.86,2,1,2022,0,0,Bajo,Andina,2.0,1107881.0,0,503683.0,13.129704
19322,2407346,1733876,Visitas de Supervisión Contractual,2022-02-23,2.5,CONTRATISTA,3.0,BOGOTA D.C.,HERRAN,110.0453,1,1,Terrestre,Hotel 3 estrellas,3,Alto riesgo,0,0.0852,Control Interno,0,3,1,693550.4,15614.13,2,1,2022,0,0,Alto,Andina,1.0,1107881.0,0,1733876.0,14.36587
100,2201276,1402225,Visitas de Supervisión Contractual,2022-02-24,3.5,PROFESIONAL,3.0,BUCARAMANGA,VELEZ,276.9935,1,0,Terrestre,Hotel 3 estrellas,1,Bajo riesgo,0,0.0531,Control Interno,1,6,1,400635.71,5044.09,2,1,2022,0,0,Medio-Alto,Andina,2.0,1107880.82,0,1402225.0,14.153572
110,2203143,76977,Visitas de Supervisión Contractual,2022-02-24,1.0,PROFESIONAL,3.0,TUNJA,DUITAMA,68.4965,1,0,Terrestre,Hospedaje económico,2,Bajo riesgo,0,0.0663,Control Interno,0,4,1,76977.0,1107.64,2,1,2022,0,0,Bajo,Andina,2.0,1107880.82,0,76977.0,11.251275
109,2203055,638899,Visitas de Supervisión Contractual,2022-02-24,1.5,PROFESIONAL,3.0,TUNJA,CHITA,165.9822,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.1453,Administrativa,0,3,1,425932.67,3826.15,2,1,2022,0,0,Medio-Bajo,Andina,2.0,1107880.82,0,638899.0,13.367503
108,2202715,438865,Visitas de Control Técnico,2022-02-24,1.5,PROFESIONAL,3.0,BOGOTA D.C.,PEREIRA,314.0157,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.1143,Organización Electoral,1,4,1,292576.67,1393.15,2,1,2022,0,0,Bajo,Andina,2.0,1183521.55,0,438865.0,12.991949
107,2202609,2373876,Visitas de Control Técnico,2022-02-24,2.5,DIRECTOR,2.0,BOGOTA D.C.,PEREIRA,314.0157,1,0,Terrestre,Hotel 3 estrellas,3,Bajo riesgo,0,0.0596,Organización Electoral,0,2,1,949550.4,7535.74,2,1,2022,0,0,Alto,Andina,3.0,1183521.55,0,2373876.0,14.680035
106,2202511,1623246,Visitas de Supervisión Contractual,2022-02-24,5.0,PROFESIONAL,3.0,BOGOTA D.C.,PUERTO TEJADA,470.2004,2,0,Aéreo,Hotel 3 estrellas,3,Bajo riesgo,0,0.1104,Control Interno,1,6,1,324649.2,3444.92,2,1,2022,0,0,Alto,Andina,2.0,1107880.82,1,811623.0,14.299939
105,2202208,1376881,Visitas de Supervisión Contractual,2022-02-24,4.5,PROFESIONAL,3.0,BOGOTA D.C.,MEDELLIN,416.6864,1,0,Terrestre,Hotel 3 estrellas,3,Bajo riesgo,0,0.1448,Control Interno,0,5,1,305973.56,3296.45,2,1,2022,0,0,Medio-Alto,Andina,2.0,1107880.82,0,1376881.0,14.135332
104,2202185,1139794,Visitas de Supervisión Contractual,2022-02-24,3.5,PROFESIONAL,3.0,FLORENCIA,VALPARAISO,735.9449,1,0,Aéreo,Hotel 3 estrellas,2,Riesgo medio,0,0.062,Control Interno,1,6,1,325655.43,1546.65,2,1,2022,0,0,Medio-Alto,Andina,2.0,1107880.82,0,1139794.0,13.946359
103,2201934,455848,Visitas de Supervisión Contractual,2022-02-24,1.5,PROFESIONAL,3.0,BOGOTA D.C.,PALMIRA,430.3869,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.1246,Control Interno,1,3,1,303898.67,1056.7,2,1,2022,0,0,Bajo,Andina,2.0,1107880.82,0,455848.0,13.029917
102,2201685,626232,Visitas de Supervisión Contractual,2022-02-24,1.5,PROFESIONAL,3.0,RIOHACHA,BARRANCAS,104.2105,1,0,Aéreo,Hospedaje económico,3,Bajo riesgo,1,0.1402,Control Interno,1,4,1,417488.0,5952.18,2,1,2022,0,0,Medio-Bajo,Andina,2.0,1107880.82,0,626232.0,13.347478
101,2201438,958335,Visitas de Control Técnico,2022-02-24,2.5,PROFESIONAL,3.0,BOGOTA D.C.,PEREIRA,314.0157,1,0,Terrestre,Hospedaje económico,1,Bajo riesgo,0,0.137,Organización Electoral,1,3,1,383334.0,3042.18,2,1,2022,0,0,Medio-Bajo,Andina,2.0,1183521.55,0,958335.0,13.772954
