Venta_ID,Fecha_ISO,Tienda_ID,SKU_ID,Moneda_Transaccion,Monto_Total_Local,Impuesto_Local,Tasa_Referencia_Dia,Monto_USD,Monto_Neto_USD,Metodo_Pago,Es_Online,Canal_Origen,Costo_Envio_USD,Flag_Fraude,Año,Mes,Trimestre,Nombre_Producto,Categoria,Costo_Base_USD,Nombre_Tienda,Pais
TXN-600112,2025-09-08 15:00:22.700770,STORE-010,SKU-00148,MXN,3141.63,359.04,17.5,54978.525,48695.325000000004,Desconocido,False,Social,31.96,False,2025,9,3,Gadget Pro X148,Hogar,128.23,GlobalTech México - 10,México
TXN-600113,2026-02-02 15:00:22.725160,STORE-003,SKU-00141,COP,4553542.0,617980.7,4100.0,18669522200.0,16135801330.0,Crypto,False,Social,39.24,False,2026,2,1,Gadget Pro X141,Gaming,793.3,GlobalTech Colombia - 3,Colombia
TXN-600114,2025-05-15 15:00:22.746368,STORE-005,SKU-00085,MXN,20215.44,2310.34,17.5,353770.19999999995,313339.25,Cash,True,Store,24.0,False,2025,5,2,Gadget Pro X85,Hogar,825.12,GlobalTech México - 5,México
TXN-600115,2025-09-29 15:00:22.768458,STORE-011,SKU-00120,USD,506.86,25.34,1.0,506.86,481.52000000000004,Crypto,False,App,43.26,False,2025,9,3,Gadget Pro X120,Electrónica,362.04,GlobalTech USA - 11,USA
TXN-600116,2026-02-11 15:00:22.788208,STORE-010,SKU-00021,MXN,12607.7,1440.88,17.5,220634.75,195419.35,Credit Card,True,Store,12.03,False,2026,2,1,Gadget Pro X21,Hogar,514.6,GlobalTech México - 10,México
TXN-600117,2025-06-15 15:00:22.808151,STORE-011,SKU-ERROR-6871,USD,140.0,7.0,1.0,140.0,133.0,Cash,False,Social,35.42,False,2025,6,2,,,,GlobalTech USA - 11,USA
TXN-600118,2025-08-08 15:00:22.825080,STORE-011,SKU-00110,USD,413.15,20.66,1.0,413.15,392.48999999999995,Cash,True,Store,38.79,True,2025,8,3,Gadget Pro X110,Electrónica,295.11,GlobalTech USA - 11,USA
TXN-600119,2026-01-20 15:00:22.847168,STORE-013,SKU-00035,USD,483.2,24.16,1.0,483.2,459.03999999999996,Crypto,True,Store,11.8,True,2026,1,1,Gadget Pro X35,Gaming,345.14,GlobalTech USA - 13,USA
TXN-600120,2025-10-14 15:00:22.864189,STORE-019,SKU-00043,USD,808.71,40.44,1.0,808.71,768.27,Cash,True,Web,46.47,True,2025,10,4,Gadget Pro X43,Oficina,577.65,GlobalTech USA - 19,USA
TXN-600121,2025-09-17 15:00:22.884282,STORE-014,SKU-00052,USD,1500.83,75.04,1.0,1500.83,1425.79,Crypto,False,Social,26.99,False,2025,9,3,Gadget Pro X52,Gaming,1072.02,GlobalTech USA - 14,USA
TXN-600122,2026-01-29 15:00:22.903362,STORE-008,SKU-00043,GBP,638.88,91.27,0.79,504.71520000000004,432.61190000000005,Unknown,False,Store,16.14,True,2026,1,1,Gadget Pro X43,Oficina,577.65,GlobalTech UK - 8,UK
TXN-600123,2025-10-07 15:00:22.921493,STORE-013,SKU-00052,USD,1500.83,75.04,1.0,1500.83,1425.79,Crypto,True,App,20.54,False,2025,10,4,Gadget Pro X52,Gaming,1072.02,GlobalTech USA - 13,USA
TXN-600124,2025-08-16 15:00:22.938026,STORE-011,SKU-00085,USD,1155.17,57.76,1.0,1155.17,1097.41,Cash,False,Social,5.74,True,2025,8,3,Gadget Pro X85,Hogar,825.12,GlobalTech USA - 11,USA
TXN-600125,2025-03-12 15:00:22.959027,STORE-019,SKU-00138,USD,251.83,12.59,1.0,251.83,239.24,Cash,False,Web,8.6,True,2025,3,1,Gadget Pro X138,Gaming,179.88,GlobalTech USA - 19,USA
TXN-600126,2025-04-27 15:00:22.977142,STORE-010,SKU-00135,MXN,18974.76,2168.54,17.5,332058.3,294108.85,Unknown,False,Store,38.96,False,2025,4,2,Gadget Pro X135,Oficina,774.48,GlobalTech México - 10,México
TXN-600127,2025-04-10 15:00:22.997930,STORE-015,SKU-00057,EUR,1268.11,190.22,0.92,1166.6612,991.6587999999999,Desconocido,False,App,39.66,False,2025,4,2,Gadget Pro X57,Gaming,984.56,GlobalTech España - 15,España
TXN-600128,2025-11-16 15:00:23.021214,STORE-002,SKU-00124,USD,1082.89,54.14,1.0,1082.89,1028.75,Desconocido,True,Store,5.54,True,2025,11,4,Gadget Pro X124,Gaming,773.49,GlobalTech USA - 2,USA
TXN-600129,2025-05-17 15:00:23.044095,STORE-013,SKU-00093,USD,248.77,12.44,1.0,248.77,236.33,Desconocido,False,App,17.23,False,2025,5,2,Gadget Pro X93,Gaming,177.69,GlobalTech USA - 13,USA
TXN-600130,2025-04-06 15:00:23.064146,STORE-013,SKU-00016,EUR,1492.01,74.6,1.0,1492.01,1417.41,Crypto,True,App,20.85,False,2025,4,2,Gadget Pro X16,Gaming,1065.72,GlobalTech USA - 13,USA
TXN-600131,2026-02-03 15:00:23.081667,STORE-007,SKU-00036,JPY,855.88,128.38,0.92,787.4096000000001,669.3000000000001,Desconocido,True,Web,35.78,True,2026,2,1,Gadget Pro X36,Hogar,664.5,GlobalTech España - 7,España
TXN-600132,2025-11-19 15:00:23.101792,STORE-019,SKU-00061,USD,434.98,21.75,1.0,434.98,413.23,Crypto,True,Store,49.44,False,2025,11,4,Gadget Pro X61,Oficina,310.7,GlobalTech USA - 19,USA
TXN-600133,2025-12-23 15:00:23.117411,STORE-016,SKU-00060,EUR,792407.0,107540.95,4100.0,3248868700.0,2807950805.0,Desconocido,False,Social,32.97,False,2025,12,4,Gadget Pro X60,Hogar,138.05,GlobalTech Colombia - 16,Colombia
TXN-600134,2026-02-08 15:00:23.134142,STORE-018,SKU-00017,GBP,95.4,13.63,0.79,75.36600000000001,64.59830000000001,Cash,True,Social,26.56,False,2026,2,1,Gadget Pro X17,Electrónica,86.26,GlobalTech UK - 18,UK
TXN-600135,2025-05-22 15:00:23.152038,STORE-020,SKU-00049,MXN,11042.88,1262.04,17.5,193250.4,171164.7,Desconocido,True,Store,31.56,False,2025,5,2,Gadget Pro X49,Hogar,450.73,GlobalTech México - 20,México
TXN-600136,2025-05-05 15:00:23.172434,STORE-002,SKU-00031,USD,1649.2,82.46,1.0,1649.2,1566.74,Cash,True,Web,14.9,False,2025,5,2,Gadget Pro X31,Electrónica,1178.0,GlobalTech USA - 2,USA
TXN-600137,2025-11-21 15:00:23.192979,STORE-011,SKU-ERROR-9554,USD,140.0,7.0,1.0,140.0,133.0,Cash,True,App,45.31,False,2025,11,4,,,,GlobalTech USA - 11,USA
TXN-600138,2025-06-07 15:00:23.211937,STORE-005,SKU-00011,MXN,1295.56,148.06,17.5,22672.3,20081.25,Credit Card,True,App,26.25,True,2025,6,2,Gadget Pro X11,Gaming,52.88,GlobalTech México - 5,México
TXN-600139,2025-09-06 15:00:23.228369,STORE-011,SKU-00052,USD,1500.83,75.04,1.0,1500.83,1425.79,Credit Card,False,Store,8.06,False,2025,9,3,Gadget Pro X52,Gaming,1072.02,GlobalTech USA - 11,USA
TXN-600140,2025-06-05 15:00:23.246275,STORE-017,SKU-00129,USD,165.3,8.26,1.0,165.3,157.04000000000002,Credit Card,False,Web,47.7,False,2025,6,2,Gadget Pro X129,Hogar,118.07,GlobalTech USA - 17,USA
TXN-600141,2025-04-02 15:00:23.264685,STORE-003,SKU-00010,COP,3915885.4,531441.59,4100.0,16055130140.0,13876219621.0,Cash,False,Store,31.8,False,2025,4,2,Gadget Pro X10,Electrónica,682.21,GlobalTech Colombia - 3,Colombia
TXN-600142,2025-12-01 15:00:23.280868,STORE-002,SKU-00144,USD,248.58,12.43,1.0,248.58,236.15,Unknown,True,Social,42.19,True,2025,12,4,Gadget Pro X144,Gaming,177.56,GlobalTech USA - 2,USA
TXN-600143,2025-07-18 15:00:23.300012,STORE-016,SKU-00046,COP,597878.4,81140.64,4100.0,2451301440.0,2118624816.0,Credit Card,False,App,27.91,False,2025,7,3,Gadget Pro X46,Oficina,104.16,GlobalTech Colombia - 16,Colombia
TXN-600144,2025-10-11 15:00:23.321876,STORE-012,SKU-00026,MXN,6787.48,775.71,17.5,118780.9,105205.97499999999,Crypto,True,Social,16.04,True,2025,10,4,Gadget Pro X26,Electrónica,277.04,GlobalTech México - 12,México
TXN-600145,2025-09-28 15:00:23.340333,STORE-019,SKU-00097,USD,519.3,25.97,1.0,519.3,493.3299999999999,Credit Card,False,App,8.84,False,2025,9,3,Gadget Pro X97,Hogar,370.93,GlobalTech USA - 19,USA
TXN-600146,2025-11-26 15:00:23.360090,STORE-017,SKU-00047,USD,891.76,44.59,1.0,891.76,847.17,Credit Card,True,Social,21.04,True,2025,11,4,Gadget Pro X47,Oficina,636.97,GlobalTech USA - 17,USA
TXN-600147,2025-10-02 15:00:23.380590,STORE-006,SKU-00148,GBP,141.82,20.26,0.79,112.0378,96.0324,Credit Card,True,App,49.81,True,2025,10,4,Gadget Pro X148,Hogar,128.23,GlobalTech UK - 6,UK
TXN-600148,2025-07-09 15:00:23.399887,STORE-002,SKU-00136,USD,1465.14,73.26,1.0,1465.14,1391.88,Cash,True,App,20.76,False,2025,7,3,Gadget Pro X136,Gaming,1046.53,GlobalTech USA - 2,USA
TXN-600149,2025-03-02 15:00:23.421617,STORE-019,SKU-00080,USD,1483.75,74.19,1.0,1483.75,1409.56,Unknown,True,App,39.94,True,2025,3,1,Gadget Pro X80,Oficina,1059.82,GlobalTech USA - 19,USA
TXN-600150,2025-09-22 15:00:23.440206,STORE-014,SKU-00100,JPY,1071.25,53.56,1.0,1071.25,1017.69,Desconocido,True,Web,9.39,False,2025,9,3,Gadget Pro X100,Electrónica,765.18,GlobalTech USA - 14,USA
TXN-600151,2025-07-06 15:00:23.461718,STORE-002,SKU-00139,USD,135.3,6.76,1.0,135.3,128.54000000000002,Credit Card,True,Store,24.92,True,2025,7,3,Gadget Pro X139,Oficina,96.64,GlobalTech USA - 2,USA
TXN-600152,2025-08-09 15:00:23.482651,STORE-006,SKU-00140,GBP,964.74,137.82,0.79,762.1446000000001,653.2668000000001,Cash,True,Web,15.69,False,2025,8,3,Gadget Pro X140,Gaming,872.28,GlobalTech UK - 6,UK
TXN-600153,2025-03-27 15:00:23.502976,STORE-018,SKU-00034,GBP,825.95,117.99,0.79,652.5005000000001,559.2884,Cash,True,Store,35.06,False,2025,3,1,Gadget Pro X34,Gaming,746.79,GlobalTech UK - 18,UK
TXN-600154,2025-05-30 15:00:23.520313,STORE-014,SKU-00103,USD,520.02,26.0,1.0,520.02,494.02,Credit Card,True,Web,31.39,False,2025,5,2,Gadget Pro X103,Oficina,371.44,GlobalTech USA - 14,USA
TXN-600155,2025-11-11 15:00:23.538326,STORE-020,SKU-00040,MXN,5157.49,589.43,17.5,90256.075,79941.04999999999,Cash,True,App,42.56,False,2025,11,4,Gadget Pro X40,Electrónica,210.51,GlobalTech México - 20,México
TXN-600156,2025-11-16 15:00:23.559980,STORE-015,SKU-00078,EUR,598.21,89.73,0.92,550.3532,467.80160000000006,Desconocido,True,App,15.58,False,2025,11,4,Gadget Pro X78,Hogar,464.45,GlobalTech España - 15,España
TXN-600157,2025-10-13 15:00:23.581136,STORE-011,SKU-00054,USD,891.98,44.6,1.0,891.98,847.38,Cash,False,Web,12.01,False,2025,10,4,Gadget Pro X54,Gaming,637.13,GlobalTech USA - 11,USA
TXN-600158,2025-06-01 15:00:23.611223,STORE-002,SKU-00084,USD,244.22,12.21,1.0,244.22,232.01,Credit Card,False,Web,26.1,True,2025,6,2,Gadget Pro X84,Oficina,174.44,GlobalTech USA - 2,USA
TXN-600159,2025-05-30 15:00:23.628664,STORE-016,SKU-00103,COP,2132065.6,289351.76,4100.0,8741468960.0,7555126744.0,Crypto,False,Web,36.23,False,2025,5,2,Gadget Pro X103,Oficina,371.44,GlobalTech Colombia - 16,Colombia
TXN-600160,2025-08-17 15:00:23.647581,STORE-003,SKU-00052,COP,6153394.8,835103.58,4100.0,25228918680.0,21804994002.0,Desconocido,False,Social,10.41,False,2025,8,3,Gadget Pro X52,Gaming,1072.02,GlobalTech Colombia - 3,Colombia
TXN-600161,2025-03-05 15:00:23.664740,STORE-015,SKU-ERROR-9755,EUR,128.8,19.32,0.92,118.49600000000001,100.72160000000002,Cash,True,Social,33.98,True,2025,3,1,,,,GlobalTech España - 15,España
TXN-600162,2025-06-13 15:00:23.684136,STORE-001,SKU-00137,EUR,1218.19,174.03,0.79,962.3701000000001,824.8864000000001,Unknown,True,Web,7.49,False,2025,6,2,Gadget Pro X137,Gaming,1101.44,GlobalTech UK - 1,UK
TXN-600163,2025-05-09 15:00:23.704524,STORE-003,SKU-00119,COP,1891731.8,256735.03,4100.0,7756100380.0,6703486757.0,Credit Card,False,Social,39.9,False,2025,5,2,Gadget Pro X119,Gaming,329.57,GlobalTech Colombia - 3,Colombia
TXN-600164,2025-04-09 15:00:23.725143,STORE-016,SKU-00048,COP,5505578.4,747185.64,4100.0,22572871440.0,19509410316.000004,Unknown,False,Web,27.68,False,2025,4,2,Gadget Pro X48,Hogar,959.16,GlobalTech Colombia - 16,Colombia
TXN-600165,2025-09-21 15:00:23.743854,STORE-016,SKU-00094,COP,4693483.2,636972.72,4100.0,19243281120.0,16631692968.000002,Cash,True,Store,11.25,True,2025,9,3,Gadget Pro X94,Hogar,817.68,GlobalTech Colombia - 16,Colombia
TXN-600166,2025-10-19 15:00:23.761602,STORE-017,SKU-00071,USD,356.27,17.81,1.0,356.27,338.46,Cash,True,App,8.96,True,2025,10,4,Gadget Pro X71,Hogar,254.48,GlobalTech USA - 17,USA
TXN-600167,2025-12-24 15:00:23.829329,STORE-002,SKU-00147,USD,725.62,36.28,1.0,725.62,689.34,Credit Card,True,App,30.39,False,2025,12,4,Gadget Pro X147,Oficina,518.3,GlobalTech USA - 2,USA
TXN-600168,2026-01-19 15:00:23.853769,STORE-015,SKU-00061,EUR,400.18,60.03,0.92,368.16560000000004,312.938,Credit Card,False,Web,23.61,False,2026,1,1,Gadget Pro X61,Oficina,310.7,GlobalTech España - 15,España
TXN-600169,2025-12-12 15:00:23.873268,STORE-006,SKU-00030,GBP,1077.14,153.88,0.79,850.9406000000001,729.3754000000001,Unknown,True,App,21.3,False,2025,12,4,Gadget Pro X30,Hogar,973.91,GlobalTech UK - 6,UK
TXN-600170,2026-01-18 15:00:23.892289,STORE-003,SKU-00060,COP,792407.0,107540.95,4100.0,3248868700.0,2807950805.0,Credit Card,False,Store,30.7,False,2026,1,1,Gadget Pro X60,Hogar,138.05,GlobalTech Colombia - 3,Colombia
TXN-600171,2025-10-16 15:00:23.910244,STORE-003,SKU-00075,COP,1100071.0,149295.35,4100.0,4510291100.0,3898180165.0,Desconocido,False,App,39.2,True,2025,10,4,Gadget Pro X75,Gaming,191.65,GlobalTech Colombia - 3,Colombia
TXN-600172,2025-05-17 15:00:23.929427,STORE-002,SKU-00018,USD,1262.49,63.12,1.0,1262.49,1199.3700000000001,Cash,True,Web,9.24,False,2025,5,2,Gadget Pro X18,Hogar,901.78,GlobalTech USA - 2,USA
TXN-600173,2026-01-22 15:00:23.954493,STORE-009,SKU-00050,USD,598.39,29.92,1.0,598.39,568.47,Cash,False,App,27.67,True,2026,1,1,Gadget Pro X50,Electrónica,427.42,GlobalTech USA - 9,USA
TXN-600174,2025-05-08 15:00:23.973189,STORE-011,SKU-00093,USD,248.77,12.44,1.0,248.77,236.33,Cash,True,App,46.21,False,2025,5,2,Gadget Pro X93,Gaming,177.69,GlobalTech USA - 11,USA
TXN-600175,2026-02-20 15:00:23.993294,STORE-011,SKU-00035,USD,483.2,24.16,1.0,483.2,459.03999999999996,Credit Card,True,Social,9.57,True,2026,2,1,Gadget Pro X35,Gaming,345.14,GlobalTech USA - 11,USA
TXN-600176,2025-05-08 15:00:24.017406,STORE-011,SKU-00134,USD,276.78,13.84,1.0,276.78,262.94,Desconocido,True,Social,27.41,False,2025,5,2,Gadget Pro X134,Electrónica,197.7,GlobalTech USA - 11,USA
TXN-600177,2025-04-21 15:00:24.033652,STORE-004,SKU-00122,COP,1962046.8,266277.78,4100.0,8044391880.0,6952652982.0,Desconocido,False,Social,7.65,False,2025,4,2,Gadget Pro X122,Hogar,341.82,GlobalTech Colombia - 4,Colombia
TXN-600178,2025-11-03 15:00:24.055346,STORE-017,SKU-00148,USD,179.52,8.98,1.0,179.52,170.54000000000002,Unknown,False,App,47.09,True,2025,11,4,Gadget Pro X148,Hogar,128.23,GlobalTech USA - 17,USA
TXN-600179,2025-10-15 15:00:24.076169,STORE-013,SKU-00117,USD,209.3,10.47,1.0,209.3,198.83,Cash,True,App,39.3,True,2025,10,4,Gadget Pro X117,Hogar,149.5,GlobalTech USA - 13,USA
TXN-600180,2025-11-09 15:00:24.094866,STORE-006,SKU-00102,GBP,761.74,108.82,0.79,601.7746000000001,515.8068000000001,Crypto,True,Web,15.24,False,2025,11,4,Gadget Pro X102,Hogar,688.73,GlobalTech UK - 6,UK
TXN-600181,2025-08-26 15:00:24.115149,STORE-013,SKU-00100,USD,1071.25,53.56,1.0,1071.25,1017.69,Desconocido,False,App,29.17,False,2025,8,3,Gadget Pro X100,Electrónica,765.18,GlobalTech USA - 13,USA
TXN-600182,2025-11-23 15:00:24.136889,STORE-018,SKU-00117,GBP,165.35,23.62,0.79,130.6265,111.9667,Credit Card,True,Social,39.97,True,2025,11,4,Gadget Pro X117,Hogar,149.5,GlobalTech UK - 18,UK
TXN-600183,2025-12-22 15:00:24.156046,STORE-015,SKU-00119,EUR,424.49,63.67,0.92,390.5308,331.9544,Crypto,True,Web,40.31,True,2025,12,4,Gadget Pro X119,Gaming,329.57,GlobalTech España - 15,España
TXN-600184,2025-10-07 15:00:24.174796,STORE-003,SKU-00017,COP,495132.4,67196.54,4100.0,2030042840.0,1754537026.0000002,Cash,True,Web,10.17,False,2025,10,4,Gadget Pro X17,Electrónica,86.26,GlobalTech Colombia - 3,Colombia
TXN-600185,2025-08-16 15:00:24.193915,STORE-002,SKU-00052,USD,1500.83,75.04,1.0,1500.83,1425.79,Cash,False,Store,15.04,False,2025,8,3,Gadget Pro X52,Gaming,1072.02,GlobalTech USA - 2,USA
TXN-600186,2025-05-18 15:00:24.211293,STORE-002,SKU-00007,USD,611.91,30.6,1.0,611.91,581.31,Unknown,True,App,15.67,False,2025,5,2,Gadget Pro X7,Gaming,437.08,GlobalTech USA - 2,USA
TXN-600187,2025-11-15 15:00:24.232263,STORE-004,SKU-00125,COP,3756830.0,509855.5,4100.0,15403003000.0,13312595450.0,Desconocido,True,Web,8.1,True,2025,11,4,Gadget Pro X125,Gaming,654.5,GlobalTech Colombia - 4,Colombia
TXN-600188,2025-05-20 15:00:24.254158,STORE-007,SKU-00049,EUR,580.54,87.08,0.92,534.0968,453.9832,Crypto,True,Web,17.81,True,2025,5,2,Gadget Pro X49,Hogar,450.73,GlobalTech España - 7,España
TXN-600189,2025-05-16 15:00:24.275028,STORE-009,SKU-00105,USD,891.59,44.58,1.0,891.59,847.01,Desconocido,False,App,14.64,True,2025,5,2,Gadget Pro X105,Gaming,636.85,GlobalTech USA - 9,USA
TXN-600190,2025-11-13 15:00:24.295000,STORE-003,SKU-00033,COP,528596.6,71738.11,4100.0,2167246060.0,1873119809.0,Credit Card,True,Web,19.02,False,2025,11,4,Gadget Pro X33,Electrónica,92.09,GlobalTech Colombia - 3,Colombia
TXN-600191,2026-02-26 15:00:24.312318,STORE-002,SKU-00069,USD,240.93,12.05,1.0,240.93,228.88,Desconocido,False,Store,14.03,False,2026,2,1,Gadget Pro X69,Hogar,172.09,GlobalTech USA - 2,USA
TXN-600192,2025-08-06 15:00:24.337364,STORE-011,SKU-00147,USD,725.62,36.28,1.0,725.62,689.34,Crypto,True,App,25.64,False,2025,8,3,Gadget Pro X147,Oficina,518.3,GlobalTech USA - 11,USA
TXN-600193,2026-01-10 15:00:24.353882,STORE-017,SKU-00047,USD,891.76,44.59,1.0,891.76,847.17,Crypto,False,App,17.69,True,2026,1,1,Gadget Pro X47,Oficina,636.97,GlobalTech USA - 17,USA
TXN-600194,2025-08-23 15:00:24.373205,STORE-002,SKU-00067,EUR,1601.12,80.06,1.0,1601.12,1521.06,Credit Card,False,App,37.12,True,2025,8,3,Gadget Pro X67,Oficina,1143.66,GlobalTech USA - 2,USA
TXN-600195,2025-11-15 15:00:24.393422,STORE-005,SKU-00100,JPY,18746.91,2142.5,17.5,328070.925,290577.175,Crypto,True,App,5.98,False,2025,11,4,Gadget Pro X100,Electrónica,765.18,GlobalTech México - 5,México
TXN-600196,2026-02-25 15:00:24.415353,STORE-012,SKU-00011,MXN,1295.56,148.06,17.5,22672.3,20081.25,Desconocido,True,App,47.75,False,2026,2,1,Gadget Pro X11,Gaming,52.88,GlobalTech México - 12,México
TXN-600197,2025-11-19 15:00:24.432860,STORE-016,SKU-00032,COP,516887.0,70148.95,4100.0,2119236700.0,1831626005.0,Desconocido,False,Web,39.77,False,2025,11,4,Gadget Pro X32,Gaming,90.05,GlobalTech Colombia - 16,Colombia
TXN-600198,2026-01-15 15:00:24.455402,STORE-016,SKU-00130,COP,5852102.2,794213.87,4100.0,23993619020.0,20737342153.0,Desconocido,True,Web,13.07,False,2026,1,1,Gadget Pro X130,Oficina,1019.53,GlobalTech Colombia - 16,Colombia
TXN-600199,2025-06-28 15:00:24.480904,STORE-018,SKU-00012,GBP,997.67,142.52,0.79,788.1593,675.5685,Crypto,False,App,13.18,False,2025,6,2,Gadget Pro X12,Oficina,902.05,GlobalTech UK - 18,UK
TXN-600200,2026-01-22 15:00:24.526958,STORE-009,SKU-00014,USD,1466.46,73.32,1.0,1466.46,1393.14,Crypto,True,App,47.01,False,2026,1,1,Gadget Pro X14,Hogar,1047.47,GlobalTech USA - 9,USA
TXN-600201,2025-08-30 15:00:24.542807,STORE-017,SKU-00101,JPY,517.8,25.89,1.0,517.8,491.90999999999997,Credit Card,True,Web,18.84,False,2025,8,3,Gadget Pro X101,Hogar,369.86,GlobalTech USA - 17,USA
TXN-600202,2025-09-23 15:00:24.559502,STORE-008,SKU-00127,GBP,945.14,135.02,0.79,746.6606,639.9948,Desconocido,True,Store,18.99,False,2025,9,3,Gadget Pro X127,Hogar,854.56,GlobalTech UK - 8,UK
TXN-600203,2025-09-28 15:00:24.577996,STORE-004,SKU-00093,COP,1019940.6,138420.51,4100.0,4181756460.0,3614232369.0,Crypto,False,Social,28.55,True,2025,9,3,Gadget Pro X93,Gaming,177.69,GlobalTech Colombia - 4,Colombia
TXN-600204,2025-11-06 15:00:24.601762,STORE-004,SKU-00016,COP,6117232.8,830195.88,4100.0,25080654480.0,21676851372.0,Cash,False,Store,42.51,False,2025,11,4,Gadget Pro X16,Gaming,1065.72,GlobalTech Colombia - 4,Colombia
TXN-600205,2025-10-30 15:00:24.620276,STORE-006,SKU-00068,USD,1286.96,183.85,0.79,1016.6984000000001,871.4569000000001,Credit Card,False,App,32.74,True,2025,10,4,Gadget Pro X68,Oficina,1163.62,GlobalTech UK - 6,UK
TXN-600206,2026-02-13 15:00:24.638519,STORE-020,SKU-00137,MXN,26985.28,3084.03,17.5,472242.39999999997,418271.875,Crypto,True,App,24.65,False,2026,2,1,Gadget Pro X137,Gaming,1101.44,GlobalTech México - 20,México
TXN-600207,2025-03-24 15:00:24.657267,STORE-015,SKU-00096,EUR,1300.21,195.03,0.92,1196.1932000000002,1016.7656000000001,Desconocido,False,Social,25.62,False,2025,3,1,Gadget Pro X96,Electrónica,1009.48,GlobalTech España - 15,España
TXN-600208,2025-11-25 15:00:24.675828,STORE-008,SKU-00129,GBP,130.59,18.66,0.79,103.16610000000001,88.42470000000002,Crypto,True,Social,43.36,False,2025,11,4,Gadget Pro X129,Hogar,118.07,GlobalTech UK - 8,UK
TXN-600209,2026-01-16 15:00:24.691895,STORE-015,SKU-00051,JPY,1217.75,182.66,0.92,1120.3300000000002,952.2828,Desconocido,False,App,47.66,True,2026,1,1,Gadget Pro X51,Electrónica,945.46,GlobalTech España - 15,España
TXN-600210,2025-09-28 15:00:24.712703,STORE-019,SKU-00099,USD,1049.66,52.48,1.0,1049.66,997.1800000000001,Crypto,True,Web,45.44,False,2025,9,3,Gadget Pro X99,Electrónica,749.76,GlobalTech USA - 19,USA
TXN-600211,2025-05-09 15:00:24.735640,STORE-018,SKU-00081,USD,478.93,68.42,0.79,378.35470000000004,324.3029,Unknown,False,Store,35.57,False,2025,5,2,Gadget Pro X81,Electrónica,433.03,GlobalTech UK - 18,UK
TXN-600212,2025-07-17 15:00:24.753099,STORE-010,SKU-00039,MXN,15423.24,1762.66,17.5,269906.7,239060.15,Unknown,False,Store,46.65,False,2025,7,3,Gadget Pro X39,Gaming,629.52,GlobalTech México - 10,México
TXN-600213,2026-01-25 15:00:24.775512,STORE-016,SKU-ERROR-1666,COP,574000.0,77900.0,4100.0,2353400000.0,2034010000.0,Cash,True,Store,28.14,False,2026,1,1,,,,GlobalTech Colombia - 16,Colombia
TXN-600214,2025-10-06 15:00:24.791720,STORE-006,SKU-00101,GBP,409.07,58.44,0.79,323.1653,276.9977,Credit Card,False,Social,5.12,False,2025,10,4,Gadget Pro X101,Hogar,369.86,GlobalTech UK - 6,UK
TXN-600215,2025-07-04 15:00:24.808798,STORE-016,SKU-00067,COP,6564608.4,890911.14,4100.0,26914894440.0,23262158766.000004,Desconocido,False,Store,14.56,True,2025,7,3,Gadget Pro X67,Oficina,1143.66,GlobalTech Colombia - 16,Colombia
TXN-600216,2025-04-02 15:00:24.825625,STORE-019,SKU-00103,USD,520.02,26.0,1.0,520.02,494.02,Cash,True,Web,13.15,False,2025,4,2,Gadget Pro X103,Oficina,371.44,GlobalTech USA - 19,USA
TXN-600217,2025-12-02 15:00:24.844578,STORE-005,SKU-00118,MXN,27491.69,3141.91,17.5,481104.57499999995,426121.14999999997,Crypto,True,Store,34.72,True,2025,12,4,Gadget Pro X118,Oficina,1122.11,GlobalTech México - 5,México
TXN-600218,2025-09-12 15:00:24.862102,STORE-019,SKU-00074,USD,662.72,33.14,1.0,662.72,629.58,Credit Card,False,Store,8.71,True,2025,9,3,Gadget Pro X74,Oficina,473.37,GlobalTech USA - 19,USA
TXN-600219,2026-02-13 15:00:24.879954,STORE-003,SKU-00026,COP,1590209.6,215814.16,4100.0,6519859360.0,5635021304.000001,Desconocido,True,Store,11.12,False,2026,2,1,Gadget Pro X26,Electrónica,277.04,GlobalTech Colombia - 3,Colombia
TXN-600220,2025-08-25 15:00:24.895075,STORE-001,SKU-00057,GBP,1088.92,155.56,0.79,860.2468000000001,737.3544000000002,Unknown,True,App,20.02,False,2025,8,3,Gadget Pro X57,Gaming,984.56,GlobalTech UK - 1,UK
TXN-600221,2026-02-06 15:00:24.915330,STORE-011,SKU-00076,USD,864.88,43.24,1.0,864.88,821.64,Unknown,True,Store,14.15,False,2026,2,1,Gadget Pro X76,Oficina,617.77,GlobalTech USA - 11,USA
